x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
288,3562193.6666666665,5660384.40996789,1464002.9233654425,2442463.35,4524311.215265138,360615.4847348621,2541315.1166666667,4611187.296266048,471442.9370672854,1233751.8,2474156.83953886,-6653.239538860042,2770559.4,5061664.312261099,479454.4877389008,1233751.8,2474156.83953886,-6653.239538860042
289,3998052.4,6224492.98240428,1771611.817595719,2620073.466666667,4725240.300948501,514906.63238483295,2724522.716666667,4830190.316059549,618855.1172737842,1353360.1333333333,2694344.234273903,12376.032392763533,3006841.066666667,5323248.502045859,690433.6312874747,1353360.1333333333,2694344.234273903,12376.032392763533
290,3649508.1666666665,5655032.301798997,1643984.031534336,2142438.6,4010191.781119185,274685.41888081515,2293142.2,4175929.4103009114,410354.98969908897,849111.2,1708302.599438236,-10080.199438236072,2435581.1666666665,4423338.473611278,447823.8597220541,849111.2,1708302.599438236,-10080.199438236072
291,3646120.433333333,5784996.770608368,1507244.096058298,1815195.1,3501850.5197768235,128539.68022317672,1877711.4166666667,3561390.8076297683,194032.02570356522,813805.8333333334,1645554.419925441,-17942.753258774173,2025714.7,3760829.461264738,290599.938735262,813805.8333333334,1645554.419925441,-17942.753258774173
292,2540159.6,3701325.9620894333,1378993.2379105669,1598741.55,3042005.7472362025,155477.35276379762,1649233.9,3089637.7742742747,208830.0257257251,699268.8666666667,1383101.591658745,15436.14167458855,1787301.7333333334,3274452.0475497367,300151.4191169301,699268.8666666667,1383101.591658745,15436.14167458855
293,2500905.8666666667,3591378.531680982,1410433.2016523513,1797725.4833333334,3391172.2850821572,204278.68158450956,1810292.4,3404823.11968989,215761.68031010986,817112.2333333333,1673518.6525510084,-39294.18588434183,2005220.5666666667,3656100.473479366,354340.6598539676,817112.2333333333,1673518.6525510084,-39294.18588434183
294,2648898.6333333333,3946153.6957890065,1351643.5708776603,1694061.1333333333,3191286.548215269,196835.7184513975,1712815.85,3208903.470643199,216728.22935680114,461811.6666666667,1028254.1577918963,-104630.82445856294,1874370.7666666666,3453389.721281917,295351.8120514164,461811.6666666667,1028254.1577918963,-104630.82445856294
295,2377984.3,3461352.409760377,1294616.1902396227,1877302.2833333334,3461468.0078612966,293136.55880537024,1993486.0,3633624.004164382,353347.99583561835,462070.13333333336,1001181.3246703593,-77041.0580036926,2111508.8666666667,3785758.4939300865,437259.2394032469,462070.13333333336,1001181.3246703593,-77041.0580036926
296,2381519.2,3415448.500139008,1347589.8998609926,2223827.183333333,4047961.8972594263,399692.46940724016,2294958.466666667,4120433.9676661706,469482.965667163,751749.7,1470141.6595352571,33357.74046474276,2492797.1,4486840.68064023,498753.51935977,751749.7,1470141.6595352571,33357.74046474276
297,2306479.7,3357813.5170039535,1255145.882996047,2156637.6,4084828.6114780717,228446.58852192853,2224680.55,4137579.9847418787,311781.11525812116,838231.2,1677433.2458307776,-970.8458307775436,2467734.033333333,4613217.4001709055,322250.66649576137,838231.2,1677433.2458307776,-970.8458307775436
