x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
75,4673501.033333333,11263593.34911348,-1916591.2824468138,4629581.716666667,11220347.558922587,-1961184.1255892534,4528607.533333333,11125581.51804267,-2068366.4513760041,4343998.566666666,10956164.265127681,-2268167.1317943493,4673501.033333333,11263593.34911348,-1916591.2824468138,4343569.833333333,10955717.326027486,-2268577.6593608214
76,5288443.333333333,11998248.477507573,-1421361.8108409066,5233449.416666667,11945278.558105946,-1478379.7247726107,5202019.516666667,11920292.659000635,-1516253.625667301,5030187.8,11773295.493444517,-1712919.8934445186,5288443.333333333,11998248.477507573,-1421361.8108409066,5029502.633333334,11772562.180849448,-1713556.9141827803
77,5550845.0,12303511.838665228,-1201821.8386652283,5502168.166666667,12255730.825694315,-1251394.492360982,5371320.9,12130507.262838542,-1387865.4628385417,5244629.766666667,12035677.978603553,-1546418.4452702207,5550845.0,12303511.838665228,-1201821.8386652283,5243420.833333333,12034325.830827404,-1547484.1641607378
78,4824248.233333333,11451927.659097524,-1803431.1924308576,4770292.166666667,11399118.210615855,-1858533.8772825217,4779852.45,11397485.777024306,-1837780.877024307,4702265.433333334,11382083.152856227,-1977552.2861895598,4824248.233333333,11451927.659097524,-1803431.1924308576,4702896.066666666,11382845.479745237,-1977053.3464119043
79,5178732.0,12123658.962951725,-1766194.9629517253,5120283.716666667,12066879.36417496,-1826311.9308416266,5000620.2,11945923.438240813,-1944683.0382408127,4769247.766666667,11421970.245310651,-1883474.711977318,5178732.0,12123658.962951725,-1766194.9629517253,4769868.45,11422699.04021488,-1882962.140214879
80,5687074.233333333,13571310.87973743,-2197162.4130707635,5618448.516666667,13504818.879213477,-2267921.8458801433,5502810.816666666,13391097.33282997,-2385475.699496638,5425577.0,13361389.335943181,-2510235.33594318,5687074.233333333,13571310.87973743,-2197162.4130707635,5426164.783333333,13362065.630141508,-2509736.0634748414
81,5614483.066666666,12597427.64766943,-1368461.514336099,5495182.466666667,12471260.655044455,-1480895.7217111215,5598954.033333333,12589254.969329573,-1391346.9026629059,5163975.233333333,11851365.059664255,-1523414.5929975882,5614483.066666666,12597427.64766943,-1368461.514336099,5164494.4,11851987.99837225,-1522999.1983722476
82,6034954.3,13668260.731946992,-1598352.1319469921,5905183.4,13531454.89994577,-1721088.0999457696,5990645.75,13634105.390902918,-1652813.8909029188,5496245.733333333,13138804.235689878,-2146312.7690232126,6034954.3,13668260.731946992,-1598352.1319469921,5496522.433333334,13139110.341506995,-2146065.474840329
83,4583066.433333334,11009510.720655616,-1843377.8539889501,4466486.7,10881842.497742517,-1948869.0977425165,4789015.7,11221410.800906848,-1643379.4009068478,4164342.2333333334,10261623.925346319,-1932939.4586796518,4583066.433333334,11009510.720655616,-1843377.8539889501,4164568.4,10261883.333753029,-1932746.5337530286
84,5462193.533333333,12909651.971833881,-1985264.9051672136,5343325.633333334,12782222.204992946,-2095570.9383262778,5361203.566666666,12814140.647372482,-2091733.5140391495,4901612.1,12347321.47677692,-2544097.276776921,5462193.533333333,12909651.971833881,-1985264.9051672136,4901883.066666666,12347623.826745257,-2543857.693411924
85,6221708.833333333,15287642.342870437,-2844224.6762037715,6116458.166666667,15176338.490934037,-2943422.157600702,6384134.916666667,15452551.862900734,-2684282.029567401,5822600.666666667,14881351.870634798,-3236150.537301463,6221708.833333333,15287642.342870437,-2844224.6762037715,5822762.016666667,14881520.919510331,-3235996.886176997
86,6960348.166666667,16377514.90070187,-2456818.5673685344,6844394.7,16253968.953829337,-2565179.5538293356,7075193.75,16495329.422059003,-2344941.9220590033,6769493.866666666,16199826.981620327,-2660839.248286995,6960348.166666667,16377514.90070187,-2456818.5673685344,6769210.583333333,16199503.772796031,-2661082.606129364
87,7022631.533333333,16389298.600081941,-2344035.5334152747,6903441.516666667,16261502.027068522,-2454618.9937351895,7095808.5,16462768.779863534,-2271151.7798635345,6782221.3,16160623.950070146,-2596181.350070148,7022631.533333333,16389298.600081941,-2344035.5334152747,6782009.3,16160380.481434993,-2596361.8814349947
88,5958465.966666667,14215794.703626867,-2298862.7702935347,5829085.8,14074004.592893846,-2415832.9928938476,5943193.05,14193939.030537091,-2307552.9305370916,5419250.733333333,13364658.739542298,-2526157.272875631,5958465.966666667,14215794.703626867,-2298862.7702935347,5419347.733333333,13364774.715640072,-2526079.248973404
89,6001297.3,14253136.952146746,-2250542.3521467475,5857294.9,14093319.771322591,-2378729.9713225905,6035631.416666667,14281077.714905892,-2209814.8815725576,5133491.0,13047092.516109748,-2780110.516109748,6001297.3,14253136.952146746,-2250542.3521467475,5133482.983333333,13047083.145945054,-2780117.179278386
