x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
52,2837239.966666667,7828157.6850585565,-2153677.751725223,2801072.1666666665,7793133.654285269,-2190989.3209519363,2847337.1,7836867.182011621,-2142192.9820116204,2685165.966666667,7682628.668541696,-2312296.7352083623,2837239.966666667,7828157.6850585565,-2153677.751725223,2685165.966666667,7682628.668541696,-2312296.7352083623
53,2498806.966666667,6842700.533542524,-1845086.6002091905,2466720.45,6811630.425009626,-1878189.5250096256,2533821.5833333335,6875511.949639138,-1807868.7829724713,2344743.1333333333,6695236.192014592,-2005749.9253479247,2498806.966666667,6842700.533542524,-1845086.6002091905,2344743.1333333333,6695236.192014592,-2005749.9253479247
54,2286870.5,6186308.12967078,-1612567.1296707802,2242594.5833333335,6142441.785273994,-1657252.6186073273,2323230.3,6219799.915229134,-1573339.3152291346,2122461.6333333333,6027671.617575056,-1782748.3509083893,2286870.5,6186308.12967078,-1612567.1296707802,2122461.6333333333,6027671.617575056,-1782748.3509083893
55,3283315.7666666666,8774675.610966494,-2208044.077633161,3226927.6,8719779.040790435,-2265923.8407904343,3322955.783333333,8811137.252642464,-2165225.6859757984,3088367.3666666667,8588509.141857224,-2411774.4085238907,3283315.7666666666,8774675.610966494,-2208044.077633161,3088367.3666666667,8588509.141857224,-2411774.4085238907
56,2316881.2666666666,6192952.143643436,-1559189.6103101028,2251836.0,6126477.943948714,-1622805.9439487136,2363034.1166666667,6234950.844931662,-1508882.6115983287,2075984.7333333334,5955669.619028756,-1803700.1523620891,2316881.2666666666,6192952.143643436,-1559189.6103101028,2075984.7333333334,5955669.619028756,-1803700.1523620891
57,2725892.7333333334,7068241.267519841,-1616455.8008531742,2683839.8666666667,7027230.597183613,-1659550.8638502802,2773218.3833333333,7112407.320471585,-1565970.5538049177,2492302.3666666667,6839731.815243544,-1855127.0819102102,2725892.7333333334,7068241.267519841,-1616455.8008531742,2492302.3666666667,6839731.815243544,-1855127.0819102102
58,2306307.9,6056517.8998643365,-1443902.0998643362,2233235.4,5980815.604509856,-1514344.8045098558,2370281.433333333,6115911.71241172,-1375348.8457450536,2054758.0333333334,5806727.008809803,-1697210.9421431364,2306307.9,6056517.8998643365,-1443902.0998643362,2054758.0333333334,5806727.008809803,-1697210.9421431364
59,2607583.2333333334,6807368.5255999435,-1592202.0589332767,2515350.25,6710510.228383974,-1679809.7283839742,2701916.933333333,6900069.575099485,-1496235.7084328192,2326111.2666666666,6529371.120566316,-1877148.5872329827,2607583.2333333334,6807368.5255999435,-1592202.0589332767,2326111.2666666666,6529371.120566316,-1877148.5872329827
60,2755210.6666666665,6857548.805645072,-1347127.4723117389,2656380.1166666667,6753156.503016489,-1440396.2696831552,2850454.716666667,6952026.672737695,-1251117.2394043622,2487698.2666666666,6590311.690848373,-1614915.1575150401,2755210.6666666665,6857548.805645072,-1347127.4723117389,2487698.2666666666,6590311.690848373,-1614915.1575150401
61,2914435.533333333,7642019.920053039,-1813148.8533863723,2819647.5833333335,7543516.317211237,-1904221.1505445694,3026450.283333333,7755391.8299604645,-1702491.263293798,2703039.2,7430225.149692947,-2024146.7496929467,2914435.533333333,7642019.920053039,-1813148.8533863723,2703039.2,7430225.149692947,-2024146.7496929467
62,2687926.7,7159710.510098781,-1783857.110098781,2584527.55,7050129.782199903,-1881074.6821999038,2762677.7666666666,7233703.630952956,-1708348.097619623,2414691.066666667,6885628.426825913,-2056246.2934925794,2687926.7,7159710.510098781,-1783857.110098781,2414691.066666667,6885628.426825913,-2056246.2934925794
