x,meanInterferenceAmplifyfalsealarm,upInterferenceAmplifyfalsealarm,lowInterferenceAmplifyfalsealarm,meanInterferenceLiehide,upInterferenceLiehide,lowInterferenceLiehide,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,-7.275957614183426e-15,7.902471651710743,-7.902471651710758,-7.275957614183426e-15,7.902471651710743,-7.902471651710758,-7.275957614183426e-15,7.902471651710743,-7.902471651710758,-7.275957614183426e-15,7.902471651710743,-7.902471651710758
0.5,-0.5378671681725387,7.350455901486419,-8.426190237831497,-5.558319491731461,8.611140019462134,-19.727779002925054,-0.6395148041134444,7.1886050197599785,-8.467634627986868,5.59642957399823,13.202534331853016,-2.0096751838565563
1.0,-0.6411549358129969,7.250759583194544,-8.533069454820538,0.19290980672355182,8.064639805725964,-7.67882019227886,-1.2488225897167753,6.531321619847923,-9.028966799281473,27.317987600735954,33.829670017462874,20.806305184009034
2.0,-0.744556072311037,7.1681454810843945,-8.65725762570647,0.19290980672355182,8.064639805725964,-7.67882019227886,-1.035083137050027,7.019288708531356,-9.089454982631409,32.14315250518407,38.31075139181194,25.975553618556198
4.0,-1.038901448355869,6.856258758792493,-8.93406165550423,0.19290980672355182,8.064639805725964,-7.67882019227886,1.9954819266238566,9.576544221738793,-5.58558036849108,47.23732967962848,52.321702563152954,42.15295679610401
