x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
23,69127.53333333334,167560.3720783473,-29305.30541168063,69127.53333333334,167560.3720783473,-29305.30541168063,69127.53333333334,167560.3720783473,-29305.30541168063,69127.53333333334,167560.3720783473,-29305.30541168063,69127.53333333334,167560.3720783473,-29305.30541168063,69127.53333333334,167560.3720783473,-29305.30541168063
24,162472.46666666667,345584.0813406374,-20639.14800730403,162472.46666666667,345584.0813406374,-20639.14800730403,162472.46666666667,345584.0813406374,-20639.14800730403,140132.8,307656.4248817797,-27390.824881779758,162472.46666666667,345584.0813406374,-20639.14800730403,140132.8,307656.4248817797,-27390.824881779758
25,780686.5,2217277.7927596676,-655904.7927596676,779833.5333333333,2216374.7979742596,-656707.731307593,800290.9166666666,2235920.354771387,-635338.5214380537,755423.0666666667,2191357.0370994476,-680510.9037661143,780686.5,2217277.7927596676,-655904.7927596676,755423.0666666667,2191357.0370994476,-680510.9037661143
26,812574.4333333333,2136870.016016947,-511721.1493502804,812574.4333333333,2136870.016016947,-511721.1493502804,832663.55,2155911.196462641,-490584.0964626409,812574.4333333333,2136870.016016947,-511721.1493502804,812574.4333333333,2136870.016016947,-511721.1493502804,812574.4333333333,2136870.016016947,-511721.1493502804
27,732042.5,1855161.5399068533,-391076.53990685334,732042.5,1855161.5399068533,-391076.53990685334,732042.5,1855161.5399068533,-391076.53990685334,732042.5,1855161.5399068533,-391076.53990685334,732042.5,1855161.5399068533,-391076.53990685334,732042.5,1855161.5399068533,-391076.53990685334
28,576595.9666666667,1378282.1848451607,-225090.25151182723,576595.9666666667,1378282.1848451607,-225090.25151182723,598255.65,1399001.7197629372,-202490.41976293724,576595.9666666667,1378282.1848451607,-225090.25151182723,576595.9666666667,1378282.1848451607,-225090.25151182723,576595.9666666667,1378282.1848451607,-225090.25151182723
29,473701.5333333333,1194064.1463964898,-246661.07972982316,473701.5333333333,1194064.1463964898,-246661.07972982316,473701.5333333333,1194064.1463964898,-246661.07972982316,473701.5333333333,1194064.1463964898,-246661.07972982316,473701.5333333333,1194064.1463964898,-246661.07972982316,473701.5333333333,1194064.1463964898,-246661.07972982316
30,605700.7,1605506.3072064198,-394104.90720641974,605700.7,1605506.3072064198,-394104.90720641974,605700.7,1605506.3072064198,-394104.90720641974,583756.8666666667,1581357.312396538,-413843.5790632047,605700.7,1605506.3072064198,-394104.90720641974,583756.8666666667,1581357.312396538,-413843.5790632047
31,845953.5666666667,2302085.017015256,-610177.8836819227,845953.5666666667,2302085.017015256,-610177.8836819227,845953.5666666667,2302085.017015256,-610177.8836819227,824964.0333333333,2279963.684794916,-630035.6181282491,845953.5666666667,2302085.017015256,-610177.8836819227,824964.0333333333,2279963.684794916,-630035.6181282491
32,888974.0333333333,2432663.224616622,-654715.1579499553,882100.8333333334,2425606.6663480126,-661404.999681346,882100.8333333334,2425606.6663480126,-661404.999681346,845657.6,2390155.311532407,-698840.111532407,888974.0333333333,2432663.224616622,-654715.1579499553,845657.6,2390155.311532407,-698840.111532407
33,715572.3666666667,1927976.538297438,-496831.80496410467,715572.3666666667,1927976.538297438,-496831.80496410467,715572.3666666667,1927976.538297438,-496831.80496410467,697107.7666666667,1908764.7467627693,-514549.21342943574,715572.3666666667,1927976.538297438,-496831.80496410467,697107.7666666667,1908764.7467627693,-514549.21342943574
34,375083.4,892317.8609025978,-142151.06090259773,355207.45,869837.2019757496,-159422.30197574955,355207.45,869837.2019757496,-159422.30197574955,259822.03333333333,769073.2186666667,-249429.152,375083.4,892317.8609025978,-142151.06090259773,259822.03333333333,769073.2186666667,-249429.152
35,823784.3,2207765.6132356217,-560197.0132356219,812372.45,2196686.376405395,-571941.4764053952,834917.8333333334,2218184.006660175,-548348.3399935084,756592.1,2142265.2975013983,-629081.0975013982,823784.3,2207765.6132356217,-560197.0132356219,756592.1,2142265.2975013983,-629081.0975013982
36,739141.1666666666,1745931.519177816,-267649.18584448285,655231.3666666667,1629813.9372239304,-319351.203890597,795844.0,1809088.3866645969,-217400.38666459697,493312.9666666667,1460206.3813333334,-473580.448,711034.9,1704006.7434842316,-281936.9434842317,493312.9666666667,1460206.3813333334,-473580.448
37,838616.0,1860206.4593314128,-182974.45933141292,763645.85,1759914.1050058918,-232622.4050058918,811696.3166666667,1807536.9632930541,-184144.32995972096,607364.6666666666,1586315.4689228889,-371586.1355895557,838616.0,1860206.4593314128,-182974.45933141292,607364.6666666666,1586315.4689228889,-371586.1355895557
38,1431339.1333333333,3486273.280659984,-623595.0139933173,1320528.7166666666,3349507.9409543006,-708450.5076209677,1375713.4666666666,3402817.0408099378,-651390.1074766046,1069040.9333333333,2998567.205738103,-860485.3390714361,1373373.1666666667,3411886.95662326,-665140.6232899267,1069040.9333333333,2998567.205738103,-860485.3390714361
39,1882465.2333333334,5037614.080100085,-1272683.6134334179,1798830.0333333334,4949268.423197936,-1351608.3565312691,1934689.3,5088801.637352639,-1219423.037352639,1639357.0666666667,4794251.610888887,-1515537.4775555541,1883918.9,5039225.905889156,-1271388.1058891565,1639357.0833333333,4794251.626408321,-1515537.459741654
40,1733433.8,4508571.074347115,-1041703.4743471153,1635842.25,4401516.319271626,-1129831.8192716264,1778899.7833333334,4553965.659305007,-996166.0926383405,1452233.7,4220269.943219118,-1315802.5432191181,1734592.8333333333,4509919.73212938,-1040734.0654627138,1452233.7166666666,4220269.958727468,-1315802.5253941345
41,2351014.6333333333,6079426.887361376,-1377397.6206947095,2250970.6166666667,5971690.609949009,-1469749.3766156752,2330484.1,6050512.131151786,-1389543.931151786,2073968.0,5798324.749117471,-1650388.7491174708,2345056.6,6072722.069980213,-1382608.8699802132,2073968.0,5798324.749117471,-1650388.7491174708
42,2493842.6,6680307.593719745,-1692622.3937197444,2399714.05,6582704.116044542,-1783276.0160445417,2441106.033333333,6621736.5709468275,-1739524.5042801616,2269059.3333333335,6456295.739155471,-1918177.0724888043,2465929.966666667,6650503.416583428,-1718643.4832500946,2269059.3333333335,6456295.739155471,-1918177.0724888043
43,2460784.1333333333,6730284.886917414,-1808716.620250748,2398043.1166666667,6667437.439069502,-1871351.2057361691,2440516.033333333,6707561.088344479,-1826529.0216778126,2280187.2666666666,6554940.402165916,-1994565.8688325826,2458550.3666666667,6727988.419925436,-1810887.6865921034,2280187.2666666666,6554940.402165916,-1994565.8688325826
44,2095312.5,5171112.164713624,-980487.1647136239,2027961.0166666666,5101756.076795366,-1045834.043462032,2076228.7,5147259.9061447615,-994802.5061447613,1894088.4,4972903.00275238,-1184726.2027523802,2081302.2666666666,5156251.985585145,-993647.4522518115,1894088.4,4972903.00275238,-1184726.2027523802
45,2640927.2333333334,6795976.50707446,-1514122.040407794,2566903.45,6721499.298039677,-1587692.3980396758,2622115.966666667,6773601.134333293,-1529369.2009999594,2430149.3333333335,6590387.4736642,-1730088.806997533,2630600.6,6785313.203898665,-1524112.003898664,2430149.3333333335,6590387.4736642,-1730088.806997533
46,2416375.6,6091151.153301543,-1258399.953301542,2346921.5833333335,6019834.464012714,-1325991.2973460476,2475508.9166666665,6146611.993184734,-1195594.159851401,2172836.4,5851295.774696933,-1505622.9746969333,2429322.2666666666,6105002.45681088,-1246357.9234775468,2172836.4,5851295.774696933,-1505622.9746969333
47,2593474.4,6618571.904121495,-1431623.104121495,2525535.316666667,6549519.726022588,-1498449.0926892543,2588686.8333333335,6609323.0949183125,-1431949.4282516455,2342354.8,6371892.881706816,-1687183.2817068165,2567367.1,6591515.653161287,-1456781.4531612876,2342354.8,6371892.881706816,-1687183.2817068165
48,2758125.4,6997605.615401618,-1481354.8154016188,2689470.7333333334,6928166.451296251,-1549224.9846295845,2768528.5833333335,7003743.61776951,-1466686.451102842,2503927.5,6748933.965920531,-1741078.9659205312,2729215.8666666667,6967845.097667152,-1509413.3643338191,2503927.5,6748933.965920531,-1741078.9659205312
49,2777900.2333333334,7008217.402924345,-1452416.936257678,2612190.5166666666,6817725.324368702,-1593344.291035369,2757508.816666667,6970477.192722019,-1455459.5593886846,2315777.933333333,6523492.584109576,-1891936.7174429107,2661083.8333333335,6871341.028914675,-1549173.3622480086,2315777.933333333,6523492.584109576,-1891936.7174429107
50,2986084.4,7406632.851374714,-1434464.0513747134,2908993.683333333,7328337.127724545,-1510349.7610578784,2991826.0833333335,7407566.109089898,-1423913.9424232305,2726573.6333333333,7153323.972834002,-1700176.7061673352,2942912.3333333335,7362149.579825956,-1476324.913159289,2726573.6333333333,7153323.972834002,-1700176.7061673352
51,3182770.7666666666,8090123.540751133,-1724582.0074178,3138000.1166666667,8046737.324792547,-1770737.0914592133,3191960.966666667,8097261.61835298,-1713339.6850196468,3040133.6666666665,7953713.089039687,-1873445.7557063545,3164108.466666667,8071847.6849535415,-1743630.751620208,3040133.6666666665,7953713.089039687,-1873445.7557063545
52,2837239.8333333335,7828157.490057422,-2153677.8233907544,2801072.033333333,7793133.459170297,-2190989.3925036304,2833216.283333333,7823378.663371792,-2156946.0967051256,2685165.9,7682628.538489414,-2312296.738489414,2826988.8,7818128.420303796,-2164150.820303797,2685165.9,7682628.538489414,-2312296.738489414
53,2498806.8666666667,6842700.371210607,-1845086.6378772738,2466720.35,6811630.262594465,-1878189.5625944654,2519337.65,6861440.859236216,-1822765.559236216,2344743.066666667,6695236.061869323,-2005749.92853599,2493376.8666666667,6837378.392821312,-1850624.659487979,2344743.066666667,6695236.061869323,-2005749.92853599
54,2286870.4,6186307.965973214,-1612567.1659732144,2242594.4833333334,6142441.621432721,-1657252.654766054,2294292.183333333,6191504.178485797,-1602919.8118191306,2122461.6,6027671.518986139,-1782748.3189861388,2273846.966666667,6173204.521918507,-1625510.5885851737,2122461.6,6027671.518986139,-1782748.3189861388
55,3283315.6333333333,8774675.414975137,-2208044.1483084704,3226927.466666667,8719778.844634775,-2265923.9113014406,3293859.9166666665,8783008.779708752,-2195288.946375419,3080854.8333333335,8581397.994920824,-2419688.328254157,3260847.3333333335,8752616.76009087,-2230922.0934242033,3080854.8333333335,8581397.994920824,-2419688.328254157
56,2316881.1333333333,6192951.880202901,-1559189.6135362335,2251835.8666666667,6126477.680163686,-1622805.9468303528,2327418.5833333335,6199243.4897520635,-1544406.323085397,2075984.6666666667,5955669.421767965,-1803700.0884346312,2284209.3,6159038.089309605,-1590619.4893096052,2075984.6666666667,5955669.421767965,-1803700.0884346312
57,2725892.566666667,7068241.034249347,-1616455.9009160134,2683839.7,7027230.363715339,-1659550.963715339,2743908.3666666667,7083961.616167927,-1596144.8828345933,2491721.6333333333,6839165.987190394,-1855722.7205237276,2713805.433333333,7056293.274103535,-1628682.4074368686,2491721.6333333333,6839165.987190394,-1855722.7205237276
58,2306307.7666666666,6056517.7031168025,-1443902.1697834693,2233235.2666666666,5980815.407373428,-1514344.8740400947,2325295.433333333,6070077.927795319,-1419487.0611286527,2054154.8333333333,5806128.619546796,-1697818.9528801295,2284306.8,6033149.472669883,-1464535.872669883,2054154.8333333333,5806128.619546796,-1697818.9528801295
59,2607583.1,6807368.32659878,-1592202.1265987805,2515350.1333333333,6710510.048633592,-1679809.781966926,2668098.183333333,6864689.339359509,-1528492.9726928421,2326111.2333333334,6529371.021995411,-1877148.5553287445,2609893.0,6809893.874103075,-1590107.874103075,2326111.2333333334,6529371.021995411,-1877148.5553287445
60,2755210.466666667,6857548.538537166,-1347127.6052038325,2656379.933333333,6753156.255206962,-1440396.388540296,2778609.183333333,6874843.884432565,-1317625.5177658992,2487698.1666666665,6590311.52435973,-1614915.191026397,2693583.5,6791379.802692464,-1404212.8026924636,2487698.1666666665,6590311.52435973,-1614915.191026397
61,2914435.3666666667,7642019.687181281,-1813148.953847947,2819647.4166666665,7543516.083844388,-1904221.2505110553,2923787.2,7646039.1434375895,-1798464.7434375891,2695039.8333333335,7422638.284134317,-2032558.6174676507,2863180.7333333334,7587849.218622026,-1861487.7519553592,2695039.8333333335,7422638.284134317,-2032558.6174676507
62,2687926.566666667,7159710.310131384,-1783857.1767980508,2584527.433333333,7050129.601721058,-1881074.735054391,2679518.1666666665,7144600.206260385,-1785563.8729270524,2414691.033333333,6885628.328199284,-2056246.2615326177,2639143.6333333333,7106866.694262661,-1828579.427595995,2414691.033333333,6885628.328199284,-2056246.2615326177
63,2512695.3333333335,6876603.382408522,-1851212.7157418556,2512695.3333333335,6876603.382408522,-1851212.7157418556,2563261.5,6924437.244426826,-1797914.244426826,2435029.5,6801651.222240993,-1931592.2222409928,2531497.966666667,6894127.282475709,-1831131.3491423754,2435029.5,6801651.222240993,-1931592.2222409928
64,2889987.3333333335,7443809.806647407,-1663835.1399807394,2774899.65,7320859.581692919,-1771060.2816929198,2936087.3,7485533.599688851,-1613358.9996888516,2593883.9,7145675.814400554,-1957908.0144005534,2837359.2333333334,7386200.138415051,-1711481.671748384,2593883.9,7145675.814400554,-1957908.0144005534
65,2167174.1,5563841.865289702,-1229493.665289702,2067266.3333333333,5454653.397148002,-1320120.7304813352,2226836.466666667,5620153.865934659,-1166480.9326013257,1855830.8,5247014.662288627,-1535353.0622886263,2174259.4,5572012.954789851,-1223494.1547898515,1855830.8,5247014.662288627,-1535353.0622886263
66,2142910.1666666665,6056569.976418247,-1770749.643084915,2142910.1666666665,6056569.976418247,-1770749.643084915,2209280.5833333335,6120287.417671257,-1701726.2510045897,2095140.4333333333,6010567.407237922,-1820286.540571255,2142910.1666666665,6056569.976418247,-1770749.643084915,2095140.4333333333,6010567.407237922,-1820286.540571255
67,2576267.933333333,7025649.8094377,-1873113.942771033,2521095.8,6970585.981644783,-1928394.3816447835,2637486.3666666667,7083255.224838639,-1808282.4915053048,2381634.7,6836132.946559436,-2072863.5465594353,2557392.4,7006515.557021709,-1891730.7570217098,2381634.7,6836132.946559436,-2072863.5465594353
68,2106212.3,5627188.642175424,-1414764.0421754243,2063025.25,5584231.011404401,-1458180.5114044002,2142452.4833333334,5660564.37934147,-1375659.4126748033,1951281.9333333333,5476681.717311037,-1574117.8506443698,2106212.3,5627188.642175424,-1414764.0421754243,1951281.9333333333,5476681.717311037,-1574117.8506443698
69,2128107.7,5299545.915418675,-1043330.5154186748,2041150.8833333333,5205941.042496427,-1123639.2758297604,2186325.8833333333,5354416.970732866,-981765.2040661993,1926632.7666666666,5095012.069038918,-1241746.5357055855,2109546.533333333,5278797.5544497995,-1059704.487783133,1926632.7666666666,5095012.069038918,-1241746.5357055855
70,1791242.9666666666,4216009.22656199,-633523.2932286563,1722594.7333333334,4142359.403789324,-697169.9371226574,1802337.75,4220927.51716345,-616252.0171634499,1615723.2666666666,4037516.706530982,-806070.173197649,1791242.9666666666,4216009.22656199,-633523.2932286563,1615723.2666666666,4037516.706530982,-806070.173197649
71,1910624.3333333333,4617754.102622361,-796505.4359556946,1850752.9166666667,4555498.2433102,-853992.4099768668,1932164.5666666667,4634755.679539649,-770426.5462063153,1777108.0666666667,4484426.662092546,-930210.5287592129,1910624.3333333333,4617754.102622361,-796505.4359556946,1777108.0666666667,4484426.662092546,-930210.5287592129
72,1805227.3666666667,4578191.402943423,-967736.6696100901,1744093.15,4514204.221710658,-1026017.9217106574,1793743.7833333334,4562040.355576747,-974552.78891008,1659951.9666666666,4432901.808384124,-1112997.8750507908,1803727.7,4576559.835380793,-969104.435380793,1659951.9666666666,4432901.808384124,-1112997.8750507908
73,2568625.466666667,6660746.55680961,-1523495.6234762766,2557205.683333333,6650084.182837979,-1535672.8161713127,2618381.283333333,6708070.309976047,-1471307.743309381,2502778.6666666665,6598377.915952025,-1592820.582618692,2567930.7,6660094.376508519,-1524232.9765085191,2502778.6666666665,6598377.915952025,-1592820.582618692
74,2445828.1666666665,5847124.849270989,-955468.5159376562,2436042.45,5838101.508398056,-966016.6083980552,2496355.316666667,5894828.276103793,-902117.6427704585,2294642.8333333335,5699035.900852158,-1109750.2341854908,2445828.1666666665,5847124.849270989,-955468.5159376562,2294642.8333333335,5699035.900852158,-1109750.2341854908
75,2733418.0,6997920.3326044725,-1531084.3326044725,2713777.533333333,6978491.959499127,-1550936.8928324608,2768540.783333333,7030083.645198268,-1493002.0785316015,2657900.033333333,6925426.800348554,-1609626.7336818874,2733418.0,6997920.3326044725,-1531084.3326044725,2657900.033333333,6925426.800348554,-1609626.7336818874
76,2656909.7,6898504.645533675,-1584685.245533675,2656909.7,6898504.645533675,-1584685.245533675,2730158.1666666665,6968103.232926469,-1507786.8995931358,2610642.066666667,6854455.5711847935,-1633171.4378514593,2656909.7,6898504.645533675,-1584685.245533675,2610642.066666667,6854455.5711847935,-1633171.4378514593
77,2621812.6333333333,6952877.8067499865,-1709252.5400833203,2612492.716666667,6944184.330264578,-1719198.896931244,2659055.3,6988385.740138637,-1670275.1401386373,2595554.033333333,6927537.4273812575,-1736429.360714591,2621812.6333333333,6952877.8067499865,-1709252.5400833203,2595554.033333333,6927537.4273812575,-1736429.360714591
78,2710648.3333333335,7160981.525241608,-1739684.8585749404,2710648.3333333335,7160981.525241608,-1739684.8585749404,2747431.95,7195380.584017744,-1700516.684017744,2716980.7,7166289.838403359,-1732328.4384033587,2710648.3333333335,7160981.525241608,-1739684.8585749404,2716980.7,7166289.838403359,-1732328.4384033587
79,2694933.3333333335,7067388.954961445,-1677522.2882947777,2694933.3333333335,7067388.954961445,-1677522.2882947777,2734010.0833333335,7103945.305500234,-1635925.138833566,2701697.1333333333,6979962.665171107,-1576568.3985044402,2694933.3333333335,7067388.954961445,-1677522.2882947777,2701697.1333333333,6979962.665171107,-1576568.3985044402
80,3098036.1333333333,8274537.836767271,-2078465.570100604,3098036.1333333333,8274537.836767271,-2078465.570100604,3134625.55,8308722.65343601,-2039471.5534360101,3130194.3666666667,8304614.9198387135,-2044226.1865053796,3098036.1333333333,8274537.836767271,-2078465.570100604,3130194.3666666667,8304614.9198387135,-2044226.1865053796
81,3111863.533333333,7689110.522035125,-1465383.4553684583,3101399.9833333334,7678979.661881923,-1476179.695215256,3157059.1166666667,7730941.804656496,-1416823.5713231624,3054119.966666667,7559775.16710149,-1451535.2337681567,3111863.533333333,7689110.522035125,-1465383.4553684583,3054119.966666667,7559775.16710149,-1451535.2337681567
82,3429690.7,9036515.891391788,-2177134.4913917864,3418033.65,9025395.58847455,-2189328.288474549,3484269.95,9087784.968896322,-2119245.0688963206,3389476.5,8998473.053927995,-2219520.053927996,3429690.7,9036515.891391788,-2177134.4913917864,3389476.5,8998473.053927995,-2219520.053927996
83,3012508.7333333334,7432615.368503012,-1407597.901836345,2988933.6333333333,7410512.542810224,-1432645.2761435579,3060066.8,7477774.775599813,-1357641.1755998135,2886334.6333333333,7228848.935353881,-1456179.6686872146,3009637.3,7429933.523602415,-1410658.9236024152,2886334.6333333333,7228848.935353881,-1456179.6686872146
84,3587643.1333333333,9003308.677049993,-1828022.4103833255,3565999.8833333333,8982487.71567995,-1850487.949013282,3603903.816666667,9017594.72480168,-1809787.0914683458,3521197.933333333,8938517.468866885,-1896121.602200218,3587643.1333333333,9003308.677049993,-1828022.4103833255,3521197.933333333,8938517.468866885,-1896121.602200218
85,3398616.7666666666,8584219.508880775,-1786985.9755474431,3350879.6,8536448.407492438,-1834689.2074924377,3413885.5,8595529.925654588,-1767758.9256545883,3277457.033333333,8466945.963530287,-1912031.8968636207,3398616.7666666666,8584219.508880775,-1786985.9755474431,3277457.033333333,8466945.963530287,-1912031.8968636207
86,3734690.7,9638719.518394183,-2169338.118394184,3698846.4,9602915.697313573,-2205222.897313573,3777707.45,9677253.566625852,-2121838.6666258527,3615768.2333333334,9523118.765058901,-2291582.2983922344,3734690.7,9638719.518394183,-2169338.118394184,3615768.2333333334,9523118.765058901,-2291582.2983922344
87,3631563.3666666667,9417671.26099047,-2154544.527657137,3598253.2,9384026.349820456,-2187519.949820455,3667129.816666667,9448802.102471506,-2114542.469138173,3509442.6333333333,9297949.500476442,-2279064.233809775,3631563.3666666667,9417671.26099047,-2154544.527657137,3509442.6333333333,9297949.500476442,-2279064.233809775
88,3052418.933333333,7714834.342442641,-1609996.4757759743,3032355.3666666667,7695561.345527999,-1630850.6121946652,3099129.1666666665,7757845.827828608,-1559587.494495276,2925499.6666666665,7498421.203960059,-1647421.8706267257,3050007.4,7712593.515152514,-1612578.7151525137,2925499.6666666665,7498421.203960059,-1647421.8706267257
89,2785052.8,6965658.851978967,-1395553.2519789678,2766014.3666666667,6947643.169673425,-1415614.4363400918,2820174.15,6998403.255175728,-1358054.955175728,2696581.966666667,6807764.03216652,-1414600.098833186,2785052.8,6965658.851978967,-1395553.2519789678,2696581.966666667,6807764.03216652,-1414600.098833186
90,3036960.6,7058417.668288528,-984496.4682885278,3000674.4166666665,7022883.317297059,-1021534.4839637261,3050289.05,7068952.100239033,-968374.0002390337,2727738.7,6752898.443482191,-1297421.043482191,3034003.0,7055682.944537386,-987676.9445373863,2727738.7,6752898.443482191,-1297421.043482191
