x,meanInterferenceAmplifyfalsealarm,upInterferenceAmplifyfalsealarm,lowInterferenceAmplifyfalsealarm,meanInterferenceLiehide,upInterferenceLiehide,lowInterferenceLiehide,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822
0.5,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822
1.0,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822
2.0,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822
4.0,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822,-4.547473508864641e-16,24.535901876507822,-24.535901876507822
