x,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,-1.9326762412674726e-14,14.278270597115352,-14.278270597115391
0.5,-2.365462814048397,12.306857404695451,-17.037783032792245
1.0,5.928196031767491,19.697884791998437,-7.841492728463455
2.0,15.61481922365459,28.683833536487075,2.545804910822106
4.0,43.61109767051796,53.71011992278733,33.512075418248585
