x,meanCapacityLie,upCapacityLie,lowCapacityLie,meanDemandLie,upDemandLie,lowDemandLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581
0.5,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581
1.0,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581
2.0,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581
4.0,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581,-1.8947806286936004e-14,58.162501363945765,-58.16250136394581
