x,meanCapacityLie,upCapacityLie,lowCapacityLie,meanDemandLie,upDemandLie,lowDemandLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581
0.5,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581
1.0,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581
2.0,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581
4.0,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581,-3.789561257387201e-15,95.36435465999581,-95.36435465999581
