x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanCapacityLie,upCapacityLie,lowCapacityLie,meanDemandLie,upDemandLie,lowDemandLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
255,4215921.3,7862110.564696539,569732.0353034604,4215921.3,7862110.564696539,569732.0353034604,4215921.3,7862110.564696539,569732.0353034604,4215921.3,7862110.564696539,569732.0353034604,4215921.3,7862110.564696539,569732.0353034604,4215921.3,7862110.564696539,569732.0353034604
256,4746929.9,9003201.298271526,490658.501728476,4746929.9,9003201.298271526,490658.501728476,4746929.9,9003201.298271526,490658.501728476,4746929.9,9003201.298271526,490658.501728476,4746929.9,9003201.298271526,490658.501728476,4746929.9,9003201.298271526,490658.501728476
257,5109243.966666667,9154261.862232175,1064226.0711011584,5109243.966666667,9154261.862232175,1064226.0711011584,5109243.966666667,9154261.862232175,1064226.0711011584,5109243.966666667,9154261.862232175,1064226.0711011584,5109243.966666667,9154261.862232175,1064226.0711011584,5109243.966666667,9154261.862232175,1064226.0711011584
258,4466419.1,8063452.596982467,869385.6030175323,4466419.1,8063452.596982467,869385.6030175323,4466419.1,8063452.596982467,869385.6030175323,4466419.1,8063452.596982467,869385.6030175323,4466419.1,8063452.596982467,869385.6030175323,4466419.1,8063452.596982467,869385.6030175323
259,5691947.233333333,10540686.425770074,843208.0408965917,5691947.233333333,10540686.425770074,843208.0408965917,5691947.233333333,10540686.425770074,843208.0408965917,5691947.233333333,10540686.425770074,843208.0408965917,5691947.233333333,10540686.425770074,843208.0408965917,5691947.233333333,10540686.425770074,843208.0408965917
260,4219864.766666667,7805816.831114135,633912.7022191985,4219864.766666667,7805816.831114135,633912.7022191985,4219864.766666667,7805816.831114135,633912.7022191985,4219864.766666667,7805816.831114135,633912.7022191985,4219864.766666667,7805816.831114135,633912.7022191985,4219864.766666667,7805816.831114135,633912.7022191985
261,6176930.233333333,11551937.846428778,801922.6202378897,6176930.233333333,11551937.846428778,801922.6202378897,6176930.233333333,11551937.846428778,801922.6202378897,6176930.233333333,11551937.846428778,801922.6202378897,6176930.233333333,11551937.846428778,801922.6202378897,6176930.233333333,11551937.846428778,801922.6202378897
262,6892274.933333334,13471835.954463473,312713.9122031946,6892274.933333334,13471835.954463473,312713.9122031946,6892274.933333334,13471835.954463473,312713.9122031946,6892274.933333334,13471835.954463473,312713.9122031946,6892274.933333334,13471835.954463473,312713.9122031946,6892274.933333334,13471835.954463473,312713.9122031946
263,7155805.466666667,13981387.933416523,330222.99991681054,7155805.466666667,13981387.933416523,330222.99991681054,7155805.466666667,13981387.933416523,330222.99991681054,7155805.466666667,13981387.933416523,330222.99991681054,7155805.466666667,13981387.933416523,330222.99991681054,7155805.466666667,13981387.933416523,330222.99991681054
264,7261614.333333333,15472751.470081344,-949522.8034146773,7261614.333333333,15472751.470081344,-949522.8034146773,7261614.333333333,15472751.470081344,-949522.8034146773,7261614.333333333,15472751.470081344,-949522.8034146773,7261614.333333333,15472751.470081344,-949522.8034146773,7261614.333333333,15472751.470081344,-949522.8034146773
265,7629651.033333333,16334012.178577112,-1074710.1119104456,7629651.033333333,16334012.178577112,-1074710.1119104456,7629651.033333333,16334012.178577112,-1074710.1119104456,7629651.033333333,16334012.178577112,-1074710.1119104456,7629651.033333333,16334012.178577112,-1074710.1119104456,7629651.033333333,16334012.178577112,-1074710.1119104456
266,7425183.4,16098922.881434169,-1248556.081434168,7425183.4,16098922.881434169,-1248556.081434168,7425183.4,16098922.881434169,-1248556.081434168,7425183.4,16098922.881434169,-1248556.081434168,7425183.4,16098922.881434169,-1248556.081434168,7425183.4,16098922.881434169,-1248556.081434168
267,7453070.866666666,14947935.233821243,-41793.50048790965,7453070.866666666,14947935.233821243,-41793.50048790965,7453070.866666666,14947935.233821243,-41793.50048790965,7453070.866666666,14947935.233821243,-41793.50048790965,7453070.866666666,14947935.233821243,-41793.50048790965,7453070.866666666,14947935.233821243,-41793.50048790965
268,6743889.033333333,13901265.758667935,-413487.69200126734,6743889.033333333,13901265.758667935,-413487.69200126734,6743889.033333333,13901265.758667935,-413487.69200126734,6743889.033333333,13901265.758667935,-413487.69200126734,6743889.033333333,13901265.758667935,-413487.69200126734,6743889.033333333,13901265.758667935,-413487.69200126734
269,6535698.666666667,13548671.474272743,-477274.140939408,6535698.666666667,13548671.474272743,-477274.140939408,6535698.666666667,13548671.474272743,-477274.140939408,6535698.666666667,13548671.474272743,-477274.140939408,6535698.666666667,13548671.474272743,-477274.140939408,6535698.666666667,13548671.474272743,-477274.140939408
270,5994346.8,11714870.392058382,273823.2079416178,5994346.8,11714870.392058382,273823.2079416178,5994346.8,11714870.392058382,273823.2079416178,5994346.8,11714870.392058382,273823.2079416178,5994346.8,11714870.392058382,273823.2079416178,5994346.8,11714870.392058382,273823.2079416178
271,6286778.433333334,12269392.938106846,304163.92855982203,6286778.433333334,12269392.938106846,304163.92855982203,6286778.433333334,12269392.938106846,304163.92855982203,6286778.433333334,12269392.938106846,304163.92855982203,6286778.433333334,12269392.938106846,304163.92855982203,6286778.433333334,12269392.938106846,304163.92855982203
272,6327850.433333334,12493253.92583342,162446.94083324634,6327850.433333334,12493253.92583342,162446.94083324634,6327850.433333334,12493253.92583342,162446.94083324634,6327850.433333334,12493253.92583342,162446.94083324634,6327850.433333334,12493253.92583342,162446.94083324634,6327850.433333334,12493253.92583342,162446.94083324634
273,6931343.133333334,13930845.564217115,-68159.29755044729,6931343.133333334,13930845.564217115,-68159.29755044729,6931343.133333334,13930845.564217115,-68159.29755044729,6931343.133333334,13930845.564217115,-68159.29755044729,6931343.133333334,13930845.564217115,-68159.29755044729,6931343.133333334,13930845.564217115,-68159.29755044729
274,7052652.4,13612482.432146795,492822.3678532047,7052652.4,13612482.432146795,492822.3678532047,7052652.4,13612482.432146795,492822.3678532047,7052652.4,13612482.432146795,492822.3678532047,7052652.4,13612482.432146795,492822.3678532047,7052652.4,13612482.432146795,492822.3678532047
275,6319274.833333333,12109963.5094034,528586.1572632669,6319274.833333333,12109963.5094034,528586.1572632669,6319274.833333333,12109963.5094034,528586.1572632669,6319274.833333333,12109963.5094034,528586.1572632669,6319274.833333333,12109963.5094034,528586.1572632669,6319274.833333333,12109963.5094034,528586.1572632669
276,5078971.933333334,10226823.077964257,-68879.21129759122,5078971.933333334,10226823.077964257,-68879.21129759122,5078971.933333334,10226823.077964257,-68879.21129759122,5078971.933333334,10226823.077964257,-68879.21129759122,5078971.933333334,10226823.077964257,-68879.21129759122,5078971.933333334,10226823.077964257,-68879.21129759122
277,4997183.233333333,10311798.27431104,-317431.8076443728,4997183.233333333,10311798.27431104,-317431.8076443728,4997183.233333333,10311798.27431104,-317431.8076443728,4997183.233333333,10311798.27431104,-317431.8076443728,4997183.233333333,10311798.27431104,-317431.8076443728,4997183.233333333,10311798.27431104,-317431.8076443728
278,5275235.566666666,10977361.95237571,-426890.8190423772,5275235.566666666,10977361.95237571,-426890.8190423772,5275235.566666666,10977361.95237571,-426890.8190423772,5275235.566666666,10977361.95237571,-426890.8190423772,5275235.566666666,10977361.95237571,-426890.8190423772,5275235.566666666,10977361.95237571,-426890.8190423772
279,5491358.566666666,11563450.83758246,-580733.7042491268,5491358.566666666,11563450.83758246,-580733.7042491268,5491358.566666666,11563450.83758246,-580733.7042491268,5491358.566666666,11563450.83758246,-580733.7042491268,5491358.566666666,11563450.83758246,-580733.7042491268,5491358.566666666,11563450.83758246,-580733.7042491268
280,6373411.966666667,12445951.132722322,300872.8006110117,6373411.966666667,12445951.132722322,300872.8006110117,6373411.966666667,12445951.132722322,300872.8006110117,6373411.966666667,12445951.132722322,300872.8006110117,6373411.966666667,12445951.132722322,300872.8006110117,6373411.966666667,12445951.132722322,300872.8006110117
281,6164821.133333334,11901981.908515735,427660.35815093294,6164821.133333334,11901981.908515735,427660.35815093294,6164821.133333334,11901981.908515735,427660.35815093294,6164821.133333334,11901981.908515735,427660.35815093294,6164821.133333334,11901981.908515735,427660.35815093294,6164821.133333334,11901981.908515735,427660.35815093294
282,7990151.866666666,14236222.080650501,1744081.6526828306,7990151.866666666,14236222.080650501,1744081.6526828306,7990151.866666666,14236222.080650501,1744081.6526828306,7990151.866666666,14236222.080650501,1744081.6526828306,7990151.866666666,14236222.080650501,1744081.6526828306,7990151.866666666,14236222.080650501,1744081.6526828306
283,7757636.9,14182952.222853787,1332321.5771462126,7757636.9,14182952.222853787,1332321.5771462126,7757636.9,14182952.222853787,1332321.5771462126,7757636.9,14182952.222853787,1332321.5771462126,7757636.9,14182952.222853787,1332321.5771462126,7757636.9,14182952.222853787,1332321.5771462126
284,6709286.333333333,12371497.748158215,1047074.9185084514,6709286.333333333,12371497.748158215,1047074.9185084514,6709286.333333333,12371497.748158215,1047074.9185084514,6709286.333333333,12371497.748158215,1047074.9185084514,6709286.333333333,12371497.748158215,1047074.9185084514,6709286.333333333,12371497.748158215,1047074.9185084514
285,7559717.0,13125186.190440662,1994247.8095593369,7559717.0,13125186.190440662,1994247.8095593369,7559717.0,13125186.190440662,1994247.8095593369,7559717.0,13125186.190440662,1994247.8095593369,7559717.0,13125186.190440662,1994247.8095593369,7559717.0,13125186.190440662,1994247.8095593369
286,7606739.766666667,14035617.28160961,1177862.2517237244,7606739.766666667,14035617.28160961,1177862.2517237244,7606739.766666667,14035617.28160961,1177862.2517237244,7606739.766666667,14035617.28160961,1177862.2517237244,7606739.766666667,14035617.28160961,1177862.2517237244,7606739.766666667,14035617.28160961,1177862.2517237244
287,7756713.4,14162565.206399523,1350861.593600477,7756713.4,14162565.206399523,1350861.593600477,7756713.4,14162565.206399523,1350861.593600477,7756713.4,14162565.206399523,1350861.593600477,7756713.4,14162565.206399523,1350861.593600477,7756713.4,14162565.206399523,1350861.593600477
288,8238431.5,14949741.93915052,1527121.0608494803,8238431.5,14949741.93915052,1527121.0608494803,8238431.5,14949741.93915052,1527121.0608494803,8238431.5,14949741.93915052,1527121.0608494803,8238431.5,14949741.93915052,1527121.0608494803,8238431.5,14949741.93915052,1527121.0608494803
289,8447253.0,15437651.325844798,1456854.6741552027,8447253.0,15437651.325844798,1456854.6741552027,8447253.0,15437651.325844798,1456854.6741552027,8447253.0,15437651.325844798,1456854.6741552027,8447253.0,15437651.325844798,1456854.6741552027,8447253.0,15437651.325844798,1456854.6741552027
290,8856278.833333334,16480978.114906114,1231579.5517605534,8856278.833333334,16480978.114906114,1231579.5517605534,8856278.833333334,16480978.114906114,1231579.5517605534,8856278.833333334,16480978.114906114,1231579.5517605534,8856278.833333334,16480978.114906114,1231579.5517605534,8856278.833333334,16480978.114906114,1231579.5517605534
291,8716621.2,15465179.852055214,1968062.5479447832,8716621.2,15465179.852055214,1968062.5479447832,8716621.2,15465179.852055214,1968062.5479447832,8716621.2,15465179.852055214,1968062.5479447832,8716621.2,15465179.852055214,1968062.5479447832,8716621.2,15465179.852055214,1968062.5479447832
292,10197240.6,17586170.351043243,2808310.848956757,10197240.6,17586170.351043243,2808310.848956757,10197240.6,17586170.351043243,2808310.848956757,10197240.6,17586170.351043243,2808310.848956757,10197240.6,17586170.351043243,2808310.848956757,10197240.6,17586170.351043243,2808310.848956757
293,9521987.533333333,16488641.683688667,2555333.3829779997,9521987.533333333,16488641.683688667,2555333.3829779997,9521987.533333333,16488641.683688667,2555333.3829779997,9521987.533333333,16488641.683688667,2555333.3829779997,9521987.533333333,16488641.683688667,2555333.3829779997,9521987.533333333,16488641.683688667,2555333.3829779997
294,8673788.833333334,15117257.956594171,2230319.710072497,8673788.833333334,15117257.956594171,2230319.710072497,8673788.833333334,15117257.956594171,2230319.710072497,8673788.833333334,15117257.956594171,2230319.710072497,8673788.833333334,15117257.956594171,2230319.710072497,8673788.833333334,15117257.956594171,2230319.710072497
295,9484619.7,16156401.691393707,2812837.7086062925,9484619.7,16156401.691393707,2812837.7086062925,9484619.7,16156401.691393707,2812837.7086062925,9484619.7,16156401.691393707,2812837.7086062925,9484619.7,16156401.691393707,2812837.7086062925,9484619.7,16156401.691393707,2812837.7086062925
296,9297058.066666666,15841895.307682028,2752220.825651305,9297058.066666666,15841895.307682028,2752220.825651305,9297058.066666666,15841895.307682028,2752220.825651305,9297058.066666666,15841895.307682028,2752220.825651305,9297058.066666666,15841895.307682028,2752220.825651305,9297058.066666666,15841895.307682028,2752220.825651305
297,8737693.466666667,14989337.626050979,2486049.3072823547,8737693.466666667,14989337.626050979,2486049.3072823547,8737693.466666667,14989337.626050979,2486049.3072823547,8737693.466666667,14989337.626050979,2486049.3072823547,8737693.466666667,14989337.626050979,2486049.3072823547,8737693.466666667,14989337.626050979,2486049.3072823547
298,8599212.433333334,14823169.878449772,2375254.9882168947,8599212.433333334,14823169.878449772,2375254.9882168947,8599212.433333334,14823169.878449772,2375254.9882168947,8599212.433333334,14823169.878449772,2375254.9882168947,8599212.433333334,14823169.878449772,2375254.9882168947,8599212.433333334,14823169.878449772,2375254.9882168947
299,8372272.533333333,14757731.747301323,1986813.319365343,8372272.533333333,14757731.747301323,1986813.319365343,8372272.533333333,14757731.747301323,1986813.319365343,8372272.533333333,14757731.747301323,1986813.319365343,8372272.533333333,14757731.747301323,1986813.319365343,8372272.533333333,14757731.747301323,1986813.319365343
300,8612197.066666666,15251774.34677445,1972619.7865588833,8612197.066666666,15251774.34677445,1972619.7865588833,8612197.066666666,15251774.34677445,1972619.7865588833,8612197.066666666,15251774.34677445,1972619.7865588833,8612197.066666666,15251774.34677445,1972619.7865588833,8612197.066666666,15251774.34677445,1972619.7865588833
301,8595987.166666666,15399197.271714382,1792777.0616189493,8595987.166666666,15399197.271714382,1792777.0616189493,8595987.166666666,15399197.271714382,1792777.0616189493,8595987.166666666,15399197.271714382,1792777.0616189493,8595987.166666666,15399197.271714382,1792777.0616189493,8595987.166666666,15399197.271714382,1792777.0616189493
302,8918703.833333334,16210398.908101622,1627008.7585650468,8918703.833333334,16210398.908101622,1627008.7585650468,8918703.833333334,16210398.908101622,1627008.7585650468,8918703.833333334,16210398.908101622,1627008.7585650468,8918703.833333334,16210398.908101622,1627008.7585650468,8918703.833333334,16210398.908101622,1627008.7585650468
303,9026022.1,16903022.32686348,1149021.8731365213,9026022.1,16903022.32686348,1149021.8731365213,9026022.1,16903022.32686348,1149021.8731365213,9026022.1,16903022.32686348,1149021.8731365213,9026022.1,16903022.32686348,1149021.8731365213,9026022.1,16903022.32686348,1149021.8731365213
304,9770977.133333333,17878083.227990005,1663871.0386766605,9770977.133333333,17878083.227990005,1663871.0386766605,9770977.133333333,17878083.227990005,1663871.0386766605,9770977.133333333,17878083.227990005,1663871.0386766605,9770977.133333333,17878083.227990005,1663871.0386766605,9770977.133333333,17878083.227990005,1663871.0386766605
305,10440939.5,18654441.218035184,2227437.781964817,10440939.5,18654441.218035184,2227437.781964817,10440939.5,18654441.218035184,2227437.781964817,10440939.5,18654441.218035184,2227437.781964817,10440939.5,18654441.218035184,2227437.781964817,10440939.5,18654441.218035184,2227437.781964817
306,10805639.766666668,19673534.319165252,1937745.2141680848,10805639.766666668,19673534.319165252,1937745.2141680848,10805639.766666668,19673534.319165252,1937745.2141680848,10805639.766666668,19673534.319165252,1937745.2141680848,10805639.766666668,19673534.319165252,1937745.2141680848,10805639.766666668,19673534.319165252,1937745.2141680848
307,10280782.6,17844117.82959431,2717447.370405689,10280782.6,17844117.82959431,2717447.370405689,10280782.6,17844117.82959431,2717447.370405689,10280782.6,17844117.82959431,2717447.370405689,10280782.6,17844117.82959431,2717447.370405689,10280782.6,17844117.82959431,2717447.370405689
308,11664772.1,20978971.805118334,2350572.3948816657,11664772.1,20978971.805118334,2350572.3948816657,11664772.1,20978971.805118334,2350572.3948816657,11664772.1,20978971.805118334,2350572.3948816657,11664772.1,20978971.805118334,2350572.3948816657,11664772.1,20978971.805118334,2350572.3948816657
309,10682476.8,19414810.485903606,1950143.1140963975,10682476.8,19414810.485903606,1950143.1140963975,10682476.8,19414810.485903606,1950143.1140963975,10682476.8,19414810.485903606,1950143.1140963975,10682476.8,19414810.485903606,1950143.1140963975,10682476.8,19414810.485903606,1950143.1140963975
310,10798742.466666667,20159385.281038664,1438099.6522946712,10798742.466666667,20159385.281038664,1438099.6522946712,10798742.466666667,20159385.281038664,1438099.6522946712,10798742.466666667,20159385.281038664,1438099.6522946712,10798742.466666667,20159385.281038664,1438099.6522946712,10798742.466666667,20159385.281038664,1438099.6522946712
311,12291544.7,22655087.7723372,1928001.627662802,12291544.7,22655087.7723372,1928001.627662802,12291544.7,22655087.7723372,1928001.627662802,12291544.7,22655087.7723372,1928001.627662802,12291544.7,22655087.7723372,1928001.627662802,12291544.7,22655087.7723372,1928001.627662802
312,12766692.1,23734362.059709713,1799022.1402902864,12766692.1,23734362.059709713,1799022.1402902864,12766692.1,23734362.059709713,1799022.1402902864,12766692.1,23734362.059709713,1799022.1402902864,12766692.1,23734362.059709713,1799022.1402902864,12766692.1,23734362.059709713,1799022.1402902864
313,13064452.233333332,24262311.15723843,1866593.3094282355,13064452.233333332,24262311.15723843,1866593.3094282355,13064452.233333332,24262311.15723843,1866593.3094282355,13064452.233333332,24262311.15723843,1866593.3094282355,13064452.233333332,24262311.15723843,1866593.3094282355,13064452.233333332,24262311.15723843,1866593.3094282355
314,13336171.1,24801739.28819304,1870602.9118069597,13336171.1,24801739.28819304,1870602.9118069597,13336171.1,24801739.28819304,1870602.9118069597,13336171.1,24801739.28819304,1870602.9118069597,13336171.1,24801739.28819304,1870602.9118069597,13336171.1,24801739.28819304,1870602.9118069597
315,13100846.866666667,24310013.99641843,1891679.736914901,13100846.866666667,24310013.99641843,1891679.736914901,13100846.866666667,24310013.99641843,1891679.736914901,13100846.866666667,24310013.99641843,1891679.736914901,13100846.866666667,24310013.99641843,1891679.736914901,13100846.866666667,24310013.99641843,1891679.736914901
316,12766481.2,23161426.522290096,2371535.877709901,12766481.2,23161426.522290096,2371535.877709901,12766481.2,23161426.522290096,2371535.877709901,12766481.2,23161426.522290096,2371535.877709901,12766481.2,23161426.522290096,2371535.877709901,12766481.2,23161426.522290096,2371535.877709901
317,12566080.833333334,22998279.84448615,2133881.822180517,12566080.833333334,22998279.84448615,2133881.822180517,12566080.833333334,22998279.84448615,2133881.822180517,12566080.833333334,22998279.84448615,2133881.822180517,12566080.833333334,22998279.84448615,2133881.822180517,12566080.833333334,22998279.84448615,2133881.822180517
318,12157361.466666667,22038341.425266907,2276381.508066429,12157361.466666667,22038341.425266907,2276381.508066429,12157361.466666667,22038341.425266907,2276381.508066429,12157361.466666667,22038341.425266907,2276381.508066429,12157361.466666667,22038341.425266907,2276381.508066429,12157361.466666667,22038341.425266907,2276381.508066429
319,12441022.666666666,22971295.00560282,1910750.3277305104,12441022.666666666,22971295.00560282,1910750.3277305104,12441022.666666666,22971295.00560282,1910750.3277305104,12441022.666666666,22971295.00560282,1910750.3277305104,12441022.666666666,22971295.00560282,1910750.3277305104,12441022.666666666,22971295.00560282,1910750.3277305104
320,12831421.233333332,23832963.269912094,1829879.196754573,12831421.233333332,23832963.269912094,1829879.196754573,12831421.233333332,23832963.269912094,1829879.196754573,12831421.233333332,23832963.269912094,1829879.196754573,12831421.233333332,23832963.269912094,1829879.196754573,12831421.233333332,23832963.269912094,1829879.196754573
321,12396629.5,23328762.901846457,1464496.0981535427,12396629.5,23328762.901846457,1464496.0981535427,12396629.5,23328762.901846457,1464496.0981535427,12396629.5,23328762.901846457,1464496.0981535427,12396629.5,23328762.901846457,1464496.0981535427,12396629.5,23328762.901846457,1464496.0981535427
322,11323320.066666666,20752422.345905505,1894217.7874278259,11323320.066666666,20752422.345905505,1894217.7874278259,11323320.066666666,20752422.345905505,1894217.7874278259,11323320.066666666,20752422.345905505,1894217.7874278259,11323320.066666666,20752422.345905505,1894217.7874278259,11323320.066666666,20752422.345905505,1894217.7874278259
323,12036544.333333334,21956753.174849205,2116335.4918174613,12036544.333333334,21956753.174849205,2116335.4918174613,12036544.333333334,21956753.174849205,2116335.4918174613,12036544.333333334,21956753.174849205,2116335.4918174613,12036544.333333334,21956753.174849205,2116335.4918174613,12036544.333333334,21956753.174849205,2116335.4918174613
324,10233787.933333334,18252713.040821094,2214862.825845574,10233787.933333334,18252713.040821094,2214862.825845574,10233787.933333334,18252713.040821094,2214862.825845574,10233787.933333334,18252713.040821094,2214862.825845574,10233787.933333334,18252713.040821094,2214862.825845574,10233787.933333334,18252713.040821094,2214862.825845574
325,10510173.933333334,19188586.557363197,1831761.309303468,10510173.933333334,19188586.557363197,1831761.309303468,10510173.933333334,19188586.557363197,1831761.309303468,10510173.933333334,19188586.557363197,1831761.309303468,10510173.933333334,19188586.557363197,1831761.309303468,10510173.933333334,19188586.557363197,1831761.309303468
326,10013692.4,18162590.472931016,1864794.3270689854,10013692.4,18162590.472931016,1864794.3270689854,10013692.4,18162590.472931016,1864794.3270689854,10013692.4,18162590.472931016,1864794.3270689854,10013692.4,18162590.472931016,1864794.3270689854,10013692.4,18162590.472931016,1864794.3270689854
327,10132876.933333334,18615229.67389784,1650524.1927688252,10132876.933333334,18615229.67389784,1650524.1927688252,10132876.933333334,18615229.67389784,1650524.1927688252,10132876.933333334,18615229.67389784,1650524.1927688252,10132876.933333334,18615229.67389784,1650524.1927688252,10132876.933333334,18615229.67389784,1650524.1927688252
328,9774281.766666668,17837374.843954083,1711188.6893792525,9774281.766666668,17837374.843954083,1711188.6893792525,9774281.766666668,17837374.843954083,1711188.6893792525,9774281.766666668,17837374.843954083,1711188.6893792525,9774281.766666668,17837374.843954083,1711188.6893792525,9774281.766666668,17837374.843954083,1711188.6893792525
329,9439403.033333333,17082296.695020974,1796509.3716456909,9439403.033333333,17082296.695020974,1796509.3716456909,9439403.033333333,17082296.695020974,1796509.3716456909,9439403.033333333,17082296.695020974,1796509.3716456909,9439403.033333333,17082296.695020974,1796509.3716456909,9439403.033333333,17082296.695020974,1796509.3716456909
330,9143976.033333333,16728406.078920668,1559545.9877459984,9143976.033333333,16728406.078920668,1559545.9877459984,9143976.033333333,16728406.078920668,1559545.9877459984,9143976.033333333,16728406.078920668,1559545.9877459984,9143976.033333333,16728406.078920668,1559545.9877459984,9143976.033333333,16728406.078920668,1559545.9877459984
331,9986973.966666667,17839542.381135594,2134405.5521977395,9986973.966666667,17839542.381135594,2134405.5521977395,9986973.966666667,17839542.381135594,2134405.5521977395,9986973.966666667,17839542.381135594,2134405.5521977395,9986973.966666667,17839542.381135594,2134405.5521977395,9986973.966666667,17839542.381135594,2134405.5521977395
332,10033546.266666668,18095450.788866468,1971641.7444668682,10033546.266666668,18095450.788866468,1971641.7444668682,10033546.266666668,18095450.788866468,1971641.7444668682,10033546.266666668,18095450.788866468,1971641.7444668682,10033546.266666668,18095450.788866468,1971641.7444668682,10033546.266666668,18095450.788866468,1971641.7444668682
333,10052358.533333333,18047025.32642895,2057691.7402377147,10052358.533333333,18047025.32642895,2057691.7402377147,10052358.533333333,18047025.32642895,2057691.7402377147,10052358.533333333,18047025.32642895,2057691.7402377147,10052358.533333333,18047025.32642895,2057691.7402377147,10052358.533333333,18047025.32642895,2057691.7402377147
334,10160972.9,18142292.45712839,2179653.342871612,10160972.9,18142292.45712839,2179653.342871612,10160972.9,18142292.45712839,2179653.342871612,10160972.9,18142292.45712839,2179653.342871612,10160972.9,18142292.45712839,2179653.342871612,10160972.9,18142292.45712839,2179653.342871612
335,9779918.2,17603479.65549559,1956356.744504409,9779918.2,17603479.65549559,1956356.744504409,9779918.2,17603479.65549559,1956356.744504409,9779918.2,17603479.65549559,1956356.744504409,9779918.2,17603479.65549559,1956356.744504409,9779918.2,17603479.65549559,1956356.744504409
336,10000155.166666666,18067493.337185044,1932816.9961482873,10000155.166666666,18067493.337185044,1932816.9961482873,10000155.166666666,18067493.337185044,1932816.9961482873,10000155.166666666,18067493.337185044,1932816.9961482873,10000155.166666666,18067493.337185044,1932816.9961482873,10000155.166666666,18067493.337185044,1932816.9961482873
337,10237568.333333334,18375819.122330315,2099317.5443363534,10237568.333333334,18375819.122330315,2099317.5443363534,10237568.333333334,18375819.122330315,2099317.5443363534,10237568.333333334,18375819.122330315,2099317.5443363534,10237568.333333334,18375819.122330315,2099317.5443363534,10237568.333333334,18375819.122330315,2099317.5443363534
338,10481492.833333334,18622662.777135193,2340322.8895314727,10481492.833333334,18622662.777135193,2340322.8895314727,10481492.833333334,18622662.777135193,2340322.8895314727,10481492.833333334,18622662.777135193,2340322.8895314727,10481492.833333334,18622662.777135193,2340322.8895314727,10481492.833333334,18622662.777135193,2340322.8895314727
339,10307032.4,18159043.93052361,2455020.86947639,10307032.4,18159043.93052361,2455020.86947639,10307032.4,18159043.93052361,2455020.86947639,10307032.4,18159043.93052361,2455020.86947639,10307032.4,18159043.93052361,2455020.86947639,10307032.4,18159043.93052361,2455020.86947639
340,10344059.966666667,18282245.73509495,2405874.198238382,10344059.966666667,18282245.73509495,2405874.198238382,10344059.966666667,18282245.73509495,2405874.198238382,10344059.966666667,18282245.73509495,2405874.198238382,10344059.966666667,18282245.73509495,2405874.198238382,10344059.966666667,18282245.73509495,2405874.198238382
341,10903624.033333333,19137134.727861017,2670113.3388056513,10903624.033333333,19137134.727861017,2670113.3388056513,10903624.033333333,19137134.727861017,2670113.3388056513,10903624.033333333,19137134.727861017,2670113.3388056513,10903624.033333333,19137134.727861017,2670113.3388056513,10903624.033333333,19137134.727861017,2670113.3388056513
342,11735198.4,21259977.33891753,2210419.4610824715,11735198.4,21259977.33891753,2210419.4610824715,11735198.4,21259977.33891753,2210419.4610824715,11735198.4,21259977.33891753,2210419.4610824715,11735198.4,21259977.33891753,2210419.4610824715,11735198.4,21259977.33891753,2210419.4610824715
343,12484374.066666666,22131192.83535313,2837555.2979802024,12484374.066666666,22131192.83535313,2837555.2979802024,12484374.066666666,22131192.83535313,2837555.2979802024,12484374.066666666,22131192.83535313,2837555.2979802024,12484374.066666666,22131192.83535313,2837555.2979802024,12484374.066666666,22131192.83535313,2837555.2979802024
344,12048524.2,21645105.573698744,2451942.826301256,12048524.2,21645105.573698744,2451942.826301256,12048524.2,21645105.573698744,2451942.826301256,12048524.2,21645105.573698744,2451942.826301256,12048524.2,21645105.573698744,2451942.826301256,12048524.2,21645105.573698744,2451942.826301256
345,11569503.566666666,21043664.870907795,2095342.2624255382,11569503.566666666,21043664.870907795,2095342.2624255382,11569503.566666666,21043664.870907795,2095342.2624255382,11569503.566666666,21043664.870907795,2095342.2624255382,11569503.566666666,21043664.870907795,2095342.2624255382,11569503.566666666,21043664.870907795,2095342.2624255382
346,11077784.6,19502383.173667006,2653186.026332993,11077784.6,19502383.173667006,2653186.026332993,11077784.6,19502383.173667006,2653186.026332993,11077784.6,19502383.173667006,2653186.026332993,11077784.6,19502383.173667006,2653186.026332993,11077784.6,19502383.173667006,2653186.026332993
347,10752698.133333333,19225948.056369282,2279448.2102973834,10752698.133333333,19225948.056369282,2279448.2102973834,10752698.133333333,19225948.056369282,2279448.2102973834,10752698.133333333,19225948.056369282,2279448.2102973834,10752698.133333333,19225948.056369282,2279448.2102973834,10752698.133333333,19225948.056369282,2279448.2102973834
348,10557227.366666667,18882854.958796006,2231599.7745373277,10557227.366666667,18882854.958796006,2231599.7745373277,10557227.366666667,18882854.958796006,2231599.7745373277,10557227.366666667,18882854.958796006,2231599.7745373277,10557227.366666667,18882854.958796006,2231599.7745373277,10557227.366666667,18882854.958796006,2231599.7745373277
