x,meanInterferenceAmplifyfalsealarm,upInterferenceAmplifyfalsealarm,lowInterferenceAmplifyfalsealarm,meanInterferenceLiehide,upInterferenceLiehide,lowInterferenceLiehide,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082
0.5,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082
1.0,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082
2.0,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082
4.0,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082,-8.86757334228605e-15,19.033435809920807,-19.03343580992082
