x,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,-2.637534635141492e-14,6.768292032625701,-6.768292032625754
0.5,-1.7383015652149065,5.12569280533199,-8.602295935761804
1.0,7.489537267164151,14.018483518332934,0.9605910159953677
2.0,21.2619619264105,27.32661853061624,15.197305322204759
4.0,46.779186552829266,51.682280738841385,41.87609236681715
