x,meanUserDirLie,upUserDirLie,lowUserDirLie
1,-1.0459189070388675e-14,23.00020143806876,-23.000201438068782
2,-1.0459189070388675e-14,23.00020143806876,-23.000201438068782
3,-1.0459189070388675e-14,23.00020143806876,-23.000201438068782
4,-1.0459189070388675e-14,23.00020143806876,-23.000201438068782
