x,meanAllObsAttacks,upAllObsAttacks,lowAllObsAttacks,meanCapacityLie,upCapacityLie,lowCapacityLie,meanDemandLie,upDemandLie,lowDemandLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,-1.4921397450962105e-14,36.552256617816,-36.55225661781603,-1.4921397450962105e-14,36.552256617816,-36.55225661781603,-1.4921397450962105e-14,36.552256617816,-36.55225661781603,-1.4921397450962105e-14,36.552256617816,-36.55225661781603,-1.4921397450962105e-14,36.552256617816,-36.55225661781603,-1.4921397450962105e-14,36.552256617816,-36.55225661781603
0.5,3.2005730868581965,38.51341310027377,-32.112266926557375,-0.45839813935513635,36.56635865469889,-37.48315493340917,0.1588741913543133,36.623904206843754,-36.306155824135125,-0.4184513917238877,36.104258899795965,-36.941161683243735,2.5671069887188476,37.1521034450616,-32.0178894676239,5.358304452560029,40.528794860972674,-29.81218595585262
1.0,6.592433630333212,43.056898964355426,-29.872031703689004,-3.3921572935429207,33.36307624414455,-40.147390831230396,0.6511831479254694,37.06533550175705,-35.7629692059061,6.564073319685417,42.038131652088815,-28.90998501271798,2.046544931986837,36.77877485532617,-32.685684991352495,3.7965021047152554,39.73635142450341,-32.14334721507291
2.0,12.111022475254718,47.59284205997413,-23.3707971094647,1.0952326224112194,37.53315000587041,-35.34268476104798,1.6023237289895318,38.09980652436218,-34.895159066383115,6.564073319685417,42.038131652088815,-28.90998501271798,8.766155108593031,42.96918656782141,-25.436876350635345,0.11831660017852258,36.327118457490485,-36.09048525713344
4.0,3.886361171042346,40.12321788118301,-32.35049553909832,-5.281616834425607,32.80733928205516,-43.37057295090637,0.7735647970776107,36.93289773728877,-35.38576814313355,6.564073319685417,42.038131652088815,-28.90998501271798,4.186560232760564,39.407777606897675,-31.03465714137655,12.302641942711698,47.040091597609816,-22.434807712186423
