x,meanCapacityLie,upCapacityLie,lowCapacityLie,meanDemandLie,upDemandLie,lowDemandLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
0.0,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795
0.5,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795
1.0,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795
2.0,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795
4.0,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795,2.870592652470805e-14,42.97696273754085,-42.976962737540795
