x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanCapacityLie,upCapacityLie,lowCapacityLie,meanDemandLie,upDemandLie,lowDemandLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
160,8611940.74,12592994.161733385,4630887.318266615,9115106.89,13271531.989986198,4958681.790013803,8527269.02,12506984.232008329,4547553.80799167,8611940.74,12592994.161733385,4630887.318266615,6792218.17,9699561.555127518,3884874.784872481,6938987.97,9970877.67082246,3907098.26917754
161,8807068.29,13033119.388470804,4581017.191529194,9431757.94,13798684.893160108,5064830.9868398905,8702077.36,12909050.291886648,4495104.428113351,8807068.29,13033119.388470804,4581017.191529194,7136676.14,10171673.134631045,4101679.1453689532,7073539.06,10213463.24692862,3933614.87307138
162,8994069.99,13396215.798489757,4591924.181510244,9584097.94,14168039.873748012,5000156.006251988,8925029.28,13317602.243740123,4532456.316259876,8994069.99,13396215.798489757,4591924.181510244,7118314.61,10302566.68951945,3934062.5304805497,6986044.9,10240829.584508896,3731260.215491106
163,8734772.51,13068278.192774296,4401266.827225704,9474656.08,14043523.595826207,4905788.564173793,8663211.51,12978851.202767452,4347571.817232547,8734772.51,13068278.192774296,4401266.827225704,7093612.53,10272767.490878297,3914457.569121703,7039362.48,10301503.609397644,3777221.350602357
164,8894387.99,13332271.793719292,4456504.186280709,9562322.88,14210095.231358457,4914550.528641545,8854903.55,13291091.743187321,4418715.35681268,8894387.99,13332271.793719292,4456504.186280709,7410055.71,10749359.774044594,4070751.6459554057,7306435.48,10719226.744607639,3893644.2153923623
165,8706576.09,13090173.660667107,4322978.519332893,9333418.72,13927339.951788153,4739497.488211849,8716246.54,13099585.150357023,4332907.929642975,8706576.09,13090173.660667107,4322978.519332893,7044529.54,10235947.318500977,3853111.7614990226,6880529.64,10061511.45104613,3699547.8289538696
166,8805454.83,13232780.018982748,4378129.641017253,9362586.43,13936287.287743581,4788885.572256418,8797421.01,13222586.270855453,4372255.749144546,8805454.83,13232780.018982748,4378129.641017253,7150036.49,10384661.491647441,3915411.4883525604,7026811.79,10261210.887237795,3792412.692762205
167,8625561.75,12960466.671009349,4290656.828990651,9192037.38,13647176.804970678,4736897.955029325,8646607.02,12968445.662350694,4324768.377649305,8625561.75,12960466.671009349,4290656.828990651,6991560.05,10166708.030352846,3816412.0696471543,6779573.24,9900174.37145916,3658972.1085408404
168,8867889.51,13126247.43487345,4609531.58512655,9262875.21,13583568.65393572,4942181.766064282,8815086.96,13064987.97849385,4565185.94150615,8867889.51,13126247.43487345,4609531.58512655,7339363.0,10497813.743478248,4180912.256521752,6891897.73,9952717.047167268,3831078.4128327323
169,9459245.58,13893803.500868667,5024687.659131334,9913917.76,14550381.42056933,5277454.099430668,9454568.39,13894842.481297595,5014294.298702406,9459245.58,13893803.500868667,5024687.659131334,7694377.68,11004077.49239964,4384677.86760036,7148111.34,10394024.05375404,3902198.626245961
170,9368401.17,13810631.022959147,4926171.317040853,9623780.58,14156731.106640693,5090830.053359307,9347236.24,13797685.1372247,4896787.342775299,9368401.17,13810631.022959147,4926171.317040853,7408927.06,10662311.677247744,4155542.4427522547,6945686.77,10182165.22189353,3709208.3181064697
171,9770713.73,14301573.443424875,5239854.016575126,9906857.92,14540669.847825982,5273045.992174017,9737000.2,14283061.999580463,5190938.400419535,9770713.73,14301573.443424875,5239854.016575126,7790213.66,11231851.069360727,4348576.250639273,7169049.31,10598581.098755185,3739517.5212448137
172,9716696.12,14206383.389221346,5227008.850778652,9818765.13,14499795.76106587,5137734.498934131,9675933.36,14192900.261434926,5158966.458565073,9716696.12,14206383.389221346,5227008.850778652,7688624.26,11146631.348750375,4230617.171249624,6929402.26,10242041.199798625,3616763.3202013746
173,9701723.0,14143912.138307737,5259533.861692263,9805695.63,14413725.816786455,5197665.443213547,9658833.86,14108490.228597319,5209177.49140268,9701723.0,14143912.138307737,5259533.861692263,7771899.06,11224490.267510826,4319307.852489173,7148891.84,10441185.435093168,3856598.2449068306
174,9480832.85,13780482.555757733,5181183.144242266,9499234.49,13893692.533580752,5104776.446419248,9454131.37,13753200.344067585,5155062.395932414,9480832.85,13780482.555757733,5181183.144242266,7565329.99,10823712.12481717,4306947.85518283,6902273.66,9992870.164618872,3811677.1553811273
175,9891911.49,14397685.968014207,5386137.011985793,9707439.59,14183323.091037052,5231556.088962948,9893798.22,14392684.370347917,5394912.069652084,9891911.49,14397685.968014207,5386137.011985793,7745278.46,11127032.54849189,4363524.37150811,7127645.74,10383106.275543327,3872185.204456674
176,9960758.73,14506709.415374205,5414808.044625797,9741890.76,14237499.54073815,5246281.97926185,9965332.29,14497303.904037694,5433360.675962305,9960758.73,14506709.415374205,5414808.044625797,7785633.29,11242435.53383619,4328831.0461638095,7385679.29,10737433.540013872,4033925.039986128
177,9757719.76,14018971.66998529,5496467.850014708,9580365.77,13787021.359607179,5373710.18039282,9733819.55,14005715.12694874,5461923.973051262,9757719.76,14018971.66998529,5496467.850014708,7647390.03,10857206.781129993,4437573.278870007,6978085.35,10066987.734668037,3889182.965331963
178,9908371.46,14256123.760545343,5560619.159454658,9583941.04,13830567.512091896,5337314.567908103,9889414.67,14255109.852544187,5523719.487455813,9908371.46,14256123.760545343,5560619.159454658,7600558.51,10783533.165324187,4417583.854675813,6855136.36,9896693.558966521,3813579.1610334795
179,9254680.94,13211869.794461375,5297492.085538624,9123790.91,13050733.300955748,5196848.519044252,9290692.31,13271818.737822356,5309565.882177645,9254680.94,13211869.794461375,5297492.085538624,7280893.2,10193225.881144267,4368560.518855734,6475453.56,9198993.494878635,3751913.6251213634
180,8896357.31,12790522.211941382,5002192.408058619,8893659.15,12808245.227062985,4979073.072937015,8950168.41,12831844.615962299,5068492.204037702,8896357.31,12790522.211941382,5002192.408058619,7156140.77,10048576.943821663,4263704.596178336,6071121.57,8643242.14528963,3499000.994710372
181,9169147.52,13043777.143638123,5294517.896361875,8995473.48,12847635.559442684,5143311.400557318,9225481.15,13074651.173211858,5376311.126788144,9169147.52,13043777.143638123,5294517.896361875,7320901.6,10253982.447254132,4387820.752745866,6306758.36,8964878.795817867,3648637.9241821347
182,9359987.83,13398372.703507826,5321602.956492175,9230640.04,13219385.075447965,5241895.004552034,9430316.05,13421384.136820376,5439247.963179626,9359987.83,13398372.703507826,5321602.956492175,7294441.86,10285043.040898431,4303840.67910157,6393769.14,9137114.753322344,3650423.526677655
183,9047758.91,13025105.523008442,5070412.296991559,8878531.14,12802510.370309543,4954551.909690457,9132687.75,13082886.457064012,5182489.042935988,9047758.91,13025105.523008442,5070412.296991559,6747328.43,9486436.92460592,4008219.9353940776,6039220.11,8519845.713381883,3558594.506618118
184,9246421.37,13244097.854651216,5248744.885348783,9075999.96,13006451.747848706,5145548.1721512955,9398961.2,13371518.778488018,5426403.621511982,9246421.37,13244097.854651216,5248744.885348783,7059019.82,9916476.553708633,4201563.086291367,6338053.63,8942751.480386052,3733355.7796139475
185,9238066.87,13244831.800451884,5231301.939548114,9055012.75,13028841.575093009,5081183.924906991,9233100.08,13195554.066124873,5270646.093875127,9238066.87,13244831.800451884,5231301.939548114,7009461.02,9947003.455295082,4071918.584704917,6288995.33,8968828.61723843,3609162.04276157
186,9095549.12,13139691.919318471,5051406.320681527,8936517.94,12949784.703042757,4923251.176957242,9096175.69,13102895.917368304,5089455.462631695,9095549.12,13139691.919318471,5051406.320681527,7335731.6,10575126.72244531,4096336.4775546906,6219759.71,9005805.677638717,3433713.742361283
187,9034483.12,13063539.583692642,5005426.656307356,9006305.52,13010059.336298848,5002551.703701152,9041970.85,13042800.90321491,5041140.796785089,9034483.12,13063539.583692642,5005426.656307356,7036327.13,10211148.973502427,3861505.286497573,6179436.86,8935852.085672809,3423021.6343271914
188,9013267.23,12967418.893528406,5059115.566471596,8988910.83,12932929.890626531,5044891.769373469,9044172.74,12985165.268349791,5103180.2116502095,9013267.23,12967418.893528406,5059115.566471596,7022309.11,10215839.087538932,3828779.132461069,6195822.28,8919669.432534873,3471975.1274651275
189,8641732.88,12525388.63282074,4758077.127179261,8610718.28,12523001.422217246,4698435.1377827525,8617970.79,12469545.95820764,4766395.621792357,8641732.88,12525388.63282074,4758077.127179261,6915228.89,10122385.517163455,3708072.262836545,5838918.2,8510343.717852749,3167492.6821472514
190,8874558.63,12874059.88603002,4875057.373969981,8825328.83,12819762.097499609,4830895.56250039,8872225.64,12841177.23093408,4903274.0490659205,8874558.63,12874059.88603002,4875057.373969981,7159993.45,10582531.14409088,3737455.7559091197,6280333.23,9282169.407544676,3278497.0524553237
191,8932551.27,12990086.919448331,4875015.620551669,9000470.05,13058567.988822365,4942372.111177636,8921956.73,12951685.099604478,4892228.360395523,8932551.27,12990086.919448331,4875015.620551669,7202441.63,10679456.728099678,3725426.5319003225,6155064.14,9122462.45540271,3187665.8245972907
192,8814533.81,12746705.31289353,4882362.307106471,8751724.43,12641481.991509924,4861966.868490076,8800778.5,12701278.373858616,4900278.626141384,8814533.81,12746705.31289353,4882362.307106471,7365117.64,10712037.328841966,4018197.951158034,6074372.59,8888322.43546735,3260422.744532651
193,8960880.39,12888288.926905703,5033471.853094298,8885911.72,12777681.568259403,4994141.871740598,8948734.59,12850250.042990118,5047219.137009882,8960880.39,12888288.926905703,5033471.853094298,7257868.7,10484380.058770504,4031357.3412294965,6190892.17,9035839.02333507,3345945.31666493
194,8933062.97,12990007.745592078,4876118.194407923,8936342.15,12889357.783422306,4983326.516577695,8950992.59,13010517.07064107,4891468.109358929,8933062.97,12990007.745592078,4876118.194407923,7287975.53,10694814.358419614,3881136.7015803866,6040689.59,8938801.423016164,3142577.756983835
195,8723055.91,12646032.319614122,4800079.500385879,8718045.26,12488158.47777599,4947932.04222401,8745356.96,12664932.155121934,4825781.764878068,8723055.91,12646032.319614122,4800079.500385879,6952099.69,10136436.067431696,3767763.3125683046,6202547.49,9025060.618972488,3380034.3610275136
196,8946063.64,13016115.48658837,4876011.793411631,8923747.79,12841684.658922449,5005810.921077549,8951539.07,13004449.665335085,4898628.474664916,8946063.64,13016115.48658837,4876011.793411631,6946749.01,10186635.061990863,3706862.958009137,6079638.36,8853704.986145895,3305571.7338541048
197,9252849.12,13423475.36649556,5082222.873504438,9217172.5,13237397.34986069,5196947.6501393095,9245904.33,13398397.057493892,5093411.602506108,9252849.12,13423475.36649556,5082222.873504438,7026398.97,10305386.098147778,3747411.841852221,6442313.7,9396387.68890794,3488239.7110920614
198,9098341.91,13266643.215905746,4930040.604094254,9061684.81,13068874.491998002,5054495.128001999,9086300.96,13214012.249743646,4958589.670256356,9098341.91,13266643.215905746,4930040.604094254,7065674.24,10350629.836064639,3780718.6439353614,5952572.74,8691860.211467441,3213285.268532559
199,8897070.21,13088354.71823792,4705785.701762082,8987809.75,13050896.574170768,4924722.925829233,8846286.39,12944348.5722592,4748224.2077408,8897070.21,13088354.71823792,4705785.701762082,7288786.76,10688786.069789117,3888787.4502108824,5855479.92,8536234.303368788,3174725.536631211
200,4103422.01,5754892.199318497,2451951.820681502,4294617.59,5997824.743339321,2591410.436660679,4095055.18,5752579.303437578,2437531.056562423,4103422.01,5754892.199318497,2451951.820681502,3195682.36,4648397.02837247,1742967.6916275294,2199038.77,3188078.356931535,1209999.183068465
201,4037298.92,5717466.73073201,2357131.10926799,4136854.5,5797263.143964519,2476445.856035481,4019807.8,5706457.846785605,2333157.753214394,4029490.58,5706725.663318668,2352255.496681332,2982958.71,4359807.282794327,1606110.1372056736,2224058.88,3226490.1996435667,1221627.560356433
202,4833796.94,6838120.910870496,2829472.969129504,4775008.57,6722426.914943684,2827590.225056317,4803601.57,6813982.643345073,2793220.4966549277,4803674.82,6792596.175073167,2814753.4649268333,3074602.88,4473156.452992245,1676049.307007755,2718803.04,4104143.7663631067,1333462.3136368934
203,4266388.32,6020877.805403273,2511898.834596728,4254137.27,5943318.2777195675,2564956.2622804316,4289532.67,6057521.3909431035,2521543.9490568964,4333392.79,6126634.720987478,2540150.8590125213,3365920.97,4985514.654595565,1746327.285404435,2392161.3,3532451.221839497,1251871.378160503
204,4439391.96,6249483.710230812,2629300.209769188,4430607.47,6222142.213886634,2639072.726113365,4448462.37,6267188.040751804,2629736.6992481966,4416500.62,6208507.199942706,2624494.040057294,3348926.75,4891695.327575726,1806158.1724242736,2503165.0,3703535.7618444343,1302794.2381555657
205,4172160.67,5898230.127133014,2446091.212866986,4208820.58,5885439.55327918,2532201.6067208205,4149614.82,5877760.622318735,2421469.0176812643,4201064.99,5946968.29350149,2455161.6864985107,3507859.3,5095819.2951229485,1919899.304877051,2531484.55,3729287.230864921,1333681.8691350785
206,4175244.66,5909170.584627051,2441318.73537295,4032293.03,5686588.02815293,2377998.03184707,4258225.82,6015586.345465813,2500865.294534188,4158913.56,5887950.915388253,2429876.2046117475,2942211.55,4326673.767237342,1557749.332762658,2797369.88,4041636.6232136367,1553103.1367863629
207,4139753.7,6007399.519523101,2272107.8804769,4120535.64,5990608.877850959,2250462.4021490416,4140523.17,6012066.356936419,2268979.98306358,4095967.76,5934708.502675922,2257227.017324078,3100451.75,4570368.726909663,1630534.7730903376,2683704.51,3995341.620050456,1372067.3999495436
208,4225846.18,6206983.175529888,2244709.184470112,4393437.69,6335709.25161952,2451166.128380481,4222280.43,6202661.126490767,2241899.7335092323,4227011.62,6191323.64077097,2262699.5992290303,3343289.33,4910942.745679872,1775635.9143201278,2774296.83,4290373.401194712,1258220.2588052875
209,4191528.03,6010940.5876003085,2372115.472399691,3985882.4,5595675.17492509,2376089.62507491,4292938.75,6114993.448063605,2470884.0519363945,4183017.01,5964899.798310319,2401134.221689681,3246759.18,4706745.492971067,1786772.8670289333,2512664.43,3700021.3401796822,1325307.519820318
210,4062614.44,5971263.926633545,2153964.9533664547,4591205.77,6534220.802434214,2648190.7375657847,4185445.43,6098509.412184336,2272381.447815664,4221932.35,6142879.426374006,2300985.273625993,3347148.0,4994930.730172428,1699365.2698275715,2748082.17,4209470.380699985,1286693.9593000154
211,4092409.07,5955635.310874309,2229182.8291256903,4459564.7,6371634.642600821,2547494.7573991795,4117563.91,6006811.733669827,2228316.0863301735,4154796.71,6040394.69979522,2269198.72020478,3163674.3,4736596.173629055,1590752.4263709446,2615563.49,3990619.08760627,1240507.8923937306
212,3502135.01,4975212.131725252,2029057.8882747474,3774797.91,5247982.782654149,2301613.037345851,3594094.5,5087119.3291007355,2101069.670899264,3507549.51,4980288.024568651,2034810.9954313484,2957306.33,4332344.580525482,1582268.0794745185,2395959.05,3496526.080274607,1295392.0197253923
213,4088873.65,5744566.342043491,2433180.9579565087,3946816.05,5565559.4154954245,2328072.684504575,4106166.21,5776211.328911535,2436121.0910884645,3923273.81,5488155.085286106,2358392.534713894,3086779.24,4562983.295506386,1610575.184493614,2359870.15,3525936.554393707,1193803.7456062927
214,3804561.17,5330641.8399095,2278480.5000904994,3970471.84,5490527.46388564,2450416.21611436,3807469.35,5340767.874965118,2274170.8250348824,3863128.48,5449609.057018186,2276647.902981814,2976261.76,4346969.422359074,1605554.0976409256,2373509.75,3403322.910484795,1343696.589515205
215,3925632.14,5540449.482203351,2310814.797796649,4184366.42,5844043.3173252065,2524689.522674793,3951202.04,5556229.1782796215,2346174.9017203785,3871091.64,5494174.412925053,2248008.867074947,2975200.02,4422706.9772800505,1527693.06271995,2283616.94,3415761.3526861416,1151472.5273138583
216,3584346.92,5092264.799472907,2076429.040527093,3708203.46,5212780.863484836,2203626.0565151637,3476702.16,4945351.1235275585,2008053.1964724422,3602142.58,5147658.21252889,2056626.9474711104,2848856.14,4119034.651703976,1578677.6282960242,2077091.67,3028349.731848334,1125833.608151666
217,3619293.39,5144192.9054219285,2094393.874578072,4091200.44,5722606.830291153,2459794.049708847,3591229.72,5117955.824027453,2064503.6159725483,3663522.72,5257457.567866782,2069587.8721332185,2772371.06,3985365.8291936507,1559376.2908063494,2067447.51,3006771.669734206,1128123.350265794
218,3362308.71,4769441.165342348,1955176.2546576518,3726896.89,5205986.351293813,2247807.428706187,3416802.68,4848249.732792443,1985355.6272075581,3663513.8,5196274.239617197,2130753.3603828033,2585180.04,3706291.444966784,1464068.6350332159,1789457.68,2579924.0807281234,998991.2792718763
219,3635860.12,5082228.651811792,2189491.5881882086,4067370.49,5614072.721131304,2520668.2588686966,3641098.64,5102115.077905952,2180082.2020940483,3910313.2,5457000.34615325,2363626.0538467504,2901615.75,4171957.299037434,1631274.200962566,2085588.42,2949092.657379211,1222084.1826207887
220,3398966.76,4827540.663724804,1970392.8562751948,3613179.57,5037862.258865179,2188496.881134821,3441588.31,4880952.703499987,2002223.916500013,3527819.62,5006675.739455763,2048963.5005442372,2508591.88,3623154.1473016273,1394029.6126983725,2000239.24,2852527.0372600495,1147951.4427399505
221,3816157.29,5314138.182363648,2318176.3976363516,4323634.59,5914346.99025725,2732922.18974275,3844209.03,5359051.582091831,2329366.4779081685,3887566.08,5404770.170929109,2370361.9890708914,2724287.33,3891773.8876208197,1556800.7723791802,2360294.16,3302334.0067602843,1418254.3132397162
222,3845572.13,5353640.258790163,2337504.001209837,4292248.83,5964249.658364285,2620248.001635716,3877204.18,5394810.85289599,2359597.5071040103,3981058.46,5596030.331178793,2366086.588821207,2597649.17,3697982.773225539,1497315.566774461,2303909.91,3215743.839032153,1392075.9809678472
223,4299294.09,5936295.503463671,2662292.676536329,4800966.27,6576225.060173228,3025707.4798267707,4328576.93,5973141.911536274,2684011.948463726,4443931.38,6168521.834167402,2719340.9258325975,3155225.15,4433460.83324875,1876989.4667512493,2633659.06,3694148.6115177507,1573169.5084822495
224,4188670.27,5866957.1180606205,2510383.4219393795,4905591.62,6774457.4235985,3036725.8164015003,4108331.0,5771558.29537243,2445103.7046275693,4131969.51,5761513.187353784,2502425.832646216,3348216.53,4704596.105804456,1991836.9541955434,2677385.25,3761114.322873899,1593656.1771261015
225,4109641.89,5791290.317882075,2427993.4621179253,4695731.86,6524944.2813961385,2866519.438603862,3976349.88,5604285.7790836245,2348413.980916375,4017851.42,5674316.833415721,2361386.0065842792,3043684.4,4373530.670496538,1713838.1295034615,2524494.01,3628303.9452062994,1420684.0747937004
226,4040954.46,5862737.2016928755,2219171.718307125,4453778.95,6390267.745616689,2517290.1543833106,4004297.43,5795305.0419455245,2213289.8180544754,4164151.02,6061092.559955355,2267209.4800446453,2887207.92,4175959.115625769,1598456.7243742307,2384554.01,3488818.9529675553,1280289.0670324445
227,4154764.21,5973922.664880525,2335605.7551194746,4277776.01,6041636.878555425,2513915.141444574,4047633.73,5756916.230565981,2338351.229434019,4162360.13,5930230.569845542,2394489.690154458,3504611.52,5219085.385961974,1790137.6540380262,2598067.89,3719188.837609152,1476946.9423908484
228,3946947.82,5840357.9585921895,2053537.6814078107,3929318.42,5615849.25122373,2242787.5887762695,3851015.81,5739852.528046534,1962179.0919534657,4021883.06,5990080.288825533,2053685.831174467,3010305.15,4513678.991064027,1506931.308935973,2412739.53,3504141.545929324,1321337.5140706755
229,3849309.99,5584606.324810851,2114013.655189149,4039762.77,5765032.613510578,2314492.926489422,3759056.66,5483702.836463241,2034410.4835367594,3955546.77,5783852.770112237,2127240.769887763,3036194.29,4462748.744769463,1609639.8352305363,2753613.91,3974813.7722816165,1532414.0477183838
230,3346142.24,4922051.975086044,1770232.5049139569,3758227.53,5431539.03734055,2084916.0226594498,3264151.88,4830239.4355682805,1698064.324431719,3615226.16,5305058.074223124,1925394.2457768756,3042248.79,4529312.702914836,1555184.8770851642,2247268.16,3393041.129444288,1101495.190555712
231,4172904.27,5985821.422366122,2359987.1176338783,4496645.61,6388768.141865788,2604523.078134213,4179760.24,5996115.0803092485,2363405.399690752,4304423.0,6183060.5072614355,2425785.4927385645,3467940.15,5128979.435298668,1806900.864701332,3052663.27,4426582.785576695,1678743.7544233054
232,4256952.77,6139112.936006739,2374792.6039932603,4362621.13,6241933.7465858,2483308.5134141995,4330607.46,6267245.630450893,2393969.2895491063,4364322.93,6342638.808858218,2386007.0511417817,3574404.28,5353476.114964382,1795332.4450356178,3071912.12,4501865.305831289,1641958.9341687118
233,4125411.28,5948974.7211973,2301847.8388026995,4149320.76,5861923.138668882,2436718.3813311174,4239060.51,6138142.928143537,2339978.0918564633,4182621.09,6095675.269315579,2269566.9106844207,3491727.46,5318877.533054619,1664577.3869453808,3014022.4,4367317.687470168,1660727.1125298315
234,4439893.6,6344763.128991919,2535024.071008081,4381856.54,6211357.773463023,2552355.306536977,4461901.77,6378169.927804999,2545633.612195,4374044.09,6288387.226883281,2459700.9531167187,3876287.06,5805913.962352931,1946660.1576470698,3210646.17,4704496.668318092,1716795.6716819082
235,4099605.38,5940797.648694366,2258413.111305634,4173447.85,5968557.393973009,2378338.3060269915,4057843.21,5891142.687231902,2224543.7327680974,3893141.29,5634110.339927742,2152172.240072258,3986400.22,5924987.986164234,2047812.4538357668,2872874.85,4269810.032022312,1475939.667977688
236,4337743.7,6193748.234978937,2481739.1650210638,4603401.02,6565809.209795543,2640992.830204456,4330068.34,6188030.133065598,2472106.546934401,4183620.82,5970124.841679174,2397116.7983208257,3972312.63,5956475.542745704,1988149.7172542964,3115429.49,4559993.798798317,1670865.1812016836
237,4445380.49,6441524.891948576,2449236.0880514244,4444252.42,6451030.644773491,2437474.1952265096,4448927.94,6448209.024447905,2449646.8555520955,4179260.01,6062101.840531297,2296418.179468703,4178843.05,6388034.945664327,1969651.154335673,3353340.05,4876849.209089419,1829830.890910581
238,4620124.41,6696797.059857625,2543451.7601423757,4717437.16,6849658.5885399105,2585215.73146009,4627285.45,6709589.787928524,2544981.112071476,4391048.04,6367606.4387763785,2414489.6412236216,3850767.47,5771338.826257459,1930196.1137425415,3274415.83,4750925.935879539,1797905.7241204616
239,5025065.48,7253628.524302559,2796502.4356974424,5062313.07,7332006.400427965,2792619.739572035,5009868.38,7235541.199732492,2784195.5602675076,4785533.79,6913911.237059313,2657156.342940687,4113956.23,6248349.682902195,1979562.777097805,3425086.13,4957353.162865622,1892819.0971343773
240,5066187.16,7351536.403424352,2780837.9165756484,4916121.99,7124632.515640471,2707611.464359529,5049425.03,7332764.137816518,2766085.922183483,4829214.76,7020516.137791396,2637913.3822086034,4466731.18,6678961.433516651,2254500.926483348,3621367.77,5288555.639015651,1954179.9009843487
241,4803503.63,6964544.368521428,2642462.8914785725,4724149.68,6824893.946990345,2623405.4130096543,4786525.04,6944366.671702391,2628683.4082976095,4572960.62,6633356.06006068,2512565.179939321,4239606.75,6308359.9048564425,2170853.5951435575,3270895.14,4763184.408870238,1778605.8711297626
242,4863330.95,7008090.652048276,2718571.2479517246,4690922.34,6691989.942604376,2689854.737395624,4841059.43,6983045.5919128265,2699073.2680871733,4697748.79,6760590.4174392745,2634907.1625607256,3979544.77,5793988.191623829,2165101.3483761707,3703999.28,5286741.798436966,2121256.7615630333
243,4804790.64,6958744.579597252,2650836.700402747,4852641.14,7025997.334239735,2679284.945760264,4954226.41,7184972.867870467,2723479.952129533,4747577.7,6874071.6262209285,2621083.7737790714,4140717.26,6076580.426254611,2204854.0937453876,3875020.55,5544792.295173926,2205248.8048260733
244,4876801.65,7157966.482456879,2595636.817543122,4833076.8,7105559.861162541,2560593.7388374587,4986506.56,7311235.555613562,2661777.564386437,4900878.03,7134191.547650885,2667564.512349115,4093903.92,6083507.332098713,2104300.507901287,4012218.77,5877836.488977545,2146601.051022455
245,4640095.4,6750790.079586098,2529400.720413903,4619520.67,6718427.784607718,2520613.555392282,4818794.02,7019642.498324904,2617945.5416750954,4701996.23,6797660.4781928705,2606331.9818071304,4622032.85,6754654.103346011,2489411.596653989,3696860.07,5331258.832402528,2062461.3075974714
246,4990995.07,7196038.085859265,2785952.054140735,4871566.72,6994775.64655125,2748357.7934487504,5036416.89,7248385.812470064,2824447.9675299358,4931439.22,7084489.338610236,2778389.101389764,4402696.87,6396215.123452023,2409178.6165479776,3614617.75,5224084.678577913,2005150.8214220873
247,4896547.58,7038394.869120432,2754700.2908795676,4743674.02,6789747.159751279,2697600.8802487203,4928723.55,7078000.40029329,2779446.69970671,4790537.4,6855892.971730481,2725181.82826952,3847104.26,5590355.448013422,2103853.0719865775,3321787.39,4811893.358220573,1831681.4217794277
248,5018035.18,7247663.766323376,2788406.5936766225,4900287.31,7033776.680929942,2766797.939070057,5039137.02,7272369.034898607,2805905.0051013925,5061079.74,7278685.747517752,2843473.732482248,4209073.54,6129156.744578704,2288990.335421296,3468891.73,5052371.000395968,1885412.4596040326
249,4785246.61,6842195.065080574,2728298.154919427,4631809.76,6518551.1676892815,2745068.352310718,4797637.39,6858922.888222795,2736351.8917772043,4877531.77,6956867.2786569595,2798196.2613430396,3544236.46,5166464.162849935,1922008.7571500656,3388018.39,4886609.060173782,1889427.719826219
250,4944935.07,6923819.009126142,2966051.130873859,4535344.38,6332160.6848928165,2738528.0751071833,5037935.63,7095701.59697025,2980169.66302975,5100586.17,7198203.136528277,3002969.203471723,3541594.21,5149237.270587044,1933951.149412956,3302909.21,4706475.64188621,1899342.7781137894
251,4808003.79,6783201.8089913055,2832805.7710086945,4514138.16,6325134.213049521,2703142.1069504796,4783975.21,6745983.026702292,2821967.393297708,4801586.34,6779805.464766706,2823367.2152332934,3635091.91,5324932.818666555,1945251.0013334453,3450035.08,4935404.818617172,1964665.3413828283
252,4605672.55,6516131.102309419,2695213.997690581,4433077.57,6207373.66627015,2658781.4737298507,4613199.39,6528028.068676502,2698370.711323497,4623259.51,6554513.131868293,2692005.888131707,3314386.98,4841861.787982193,1786912.1720178071,3136860.92,4491163.105953246,1782558.734046754
253,5140868.14,7304621.84903924,2977114.430960759,5147028.75,7184677.502316496,3109379.9976835037,5131061.68,7288520.100035578,2973603.2599644214,5112585.66,7280531.950744281,2944639.3692557192,3497286.89,5185937.401545448,1808636.3784545525,3643496.94,5243377.549476516,2043616.3305234832
254,4999578.27,7090607.352283036,2908549.187716963,4972214.18,6963558.701017835,2980869.658982164,5024789.42,7128700.6726315105,2920878.1673684893,4982096.33,7083511.92263061,2880680.7373693897,3515276.88,5215420.187684316,1815133.5723156831,3462143.98,4989969.303442517,1934318.6565574822
255,5346938.63,7464413.938457895,3229463.321542105,5179436.12,7220628.159072269,3138244.0809277315,5363140.22,7496046.429228346,3230234.0107716536,5363119.99,7521059.183125653,3205180.796874347,3748140.01,5519665.208642054,1976614.8113579452,3816493.78,5431502.810136143,2201484.7498638565
256,5271852.87,7456805.8432310335,3086899.8967689667,5304610.84,7438558.98373119,3170662.6962688104,5307617.46,7497891.093030475,3117343.826969525,5334257.83,7537413.808756609,3131101.8512433907,3837499.56,5606051.766500876,2068947.353499124,4030202.44,5829508.848726369,2230896.0312736304
257,5431038.98,7573674.347503863,3288403.6124961376,5367503.55,7456815.666356266,3278191.4336437336,5434675.21,7575742.249224182,3293608.1707758177,5338193.59,7469957.807267619,3206429.3727323804,3817312.87,5666664.295871956,1967961.4441280444,3644898.18,5216422.751535764,2073373.6084642361
258,5217310.22,7299260.1881427765,3135360.2518572235,5228522.52,7239269.750496551,3217775.2895034472,5242637.77,7338262.612465055,3147012.9275349444,5269208.08,7373511.414363462,3164904.7456365386,3825993.44,5624404.867916873,2027582.0120831272,3652037.68,5209876.227887744,2094199.1321122567
259,5169696.5,7201510.565031998,3137882.4349680026,4944772.73,6882954.65030924,3006590.80969076,5183489.9,7221476.91249791,3145502.887502091,5384113.62,7459071.185705949,3309156.0542940516,3524744.05,5183080.827535249,1866407.2724647506,3813426.83,5503833.719507113,2123019.9404928875
