x,meanDirInterferenceLie,upDirInterferenceLie,lowDirInterferenceLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie
0.0,-8.185452315956354e-15,15.264747037577719,-15.264747037577736,-8.185452315956354e-15,15.264747037577719,-15.264747037577736
0.5,2.8937546207783176,17.065719863066306,-11.27821062150967,0.13316660483475062,15.329519025954776,-15.063185816285275
1.0,13.702638108135995,27.786839992762633,-0.3815637764906441,-1.3691760275570268,14.008362128706509,-16.74671418382056
2.0,16.46779854432506,30.316313650762325,2.619283437887793,-1.3691760275570268,14.008362128706509,-16.74671418382056
4.0,26.929906360864276,39.76733960869448,14.092473113034076,-1.3691760275570268,14.008362128706509,-16.74671418382056
